Time	FPS	Frame	Crash	RB	RU	LU	LB	OC	Dither	CustomDither	DAngle	swAngle	swNoDead	OX	OY	OZ	HX	HY	HZ	DX	DY	DZ	HA	RHA	AccumulativeHeading(Y)	Speed	RSpeed	radius	radiusR	radiusL	Dynamic	USRHIT	SCORE	STEERING	TurningRadius	TX	TY	TZ	toOBS	
8.49189	62.6288	496	0	(0)2	(0)3	(0)3	(0)2	(0)2	-2.15706	-2.15706	23.7368	0.710471	0.	-2.15706	5.52524	0.	-0.402535	0.915405	0.	-0.402535	0.915405	0.	-0.	0.	23.7368	5.	5.02543	-1.	-1.	-1.	1	-1	0.	1-2.	-2.	-2.	-2.	10.8889,-19.2383,	
8.50893	58.6901	497	0	(0)2	(0)3	(0)3	(0)2	(0)2	-2.16599	-2.16599	23.7368	0.238044	0.	-2.16599	5.54554	0.	-0.402535	0.915405	0.	-0.402535	0.915405	0.	-0.	0.	23.7368	5.	4.68555	-1.	-1.	-1.	1	-1	0.	1-2.	-2.	-2.	-2.	10.8669,-19.2164,	
8.52489	62.6359	498	0	(0)2	(0)3	(0)3	(0)2	(0)2	-2.17551	-2.17551	23.7368	0.	0.	-2.17551	5.5672	0.	-0.402535	0.915405	0.	-0.402535	0.915405	0.	-0.	0.	23.7368	5.	5.33616	-1.	-1.	-1.	1	-1	0.	1-2.	-2.	-2.	-2.	10.8433,-19.1929,	
8.54196	58.5946	499	0	(0)2	(0)3	(0)3	(0)2	(0)2	-2.18444	-2.18444	23.7368	0.	0.	-2.18444	5.5875	0.	-0.402535	0.915405	0.	-0.402535	0.915405	0.	-0.	0.	23.7368	5.	4.6774	-1.	-1.	-1.	1	-1	0.	1-2.	-2.	-2.	-2.	10.8213,-19.1709,	
8.55893	58.9491	500	0	(0)2	(0)3	(0)3	(0)2	(0)2	-2.19398	-2.19398	23.7368	0.	0.	-2.19398	5.6092	0.	-0.402535	0.915405	0.	-0.402535	0.915405	0.	-0.	0.	23.7368	5.	5.03025	-1.	-1.	-1.	1	-1	0.	1-2.	-2.	-2.	-2.	10.7977,-19.1475,	
8.57605	58.3984	501	0	(0)2	(0)3	(0)3	(0)2	(0)2	-2.20346	-2.20346	23.7368	0.	0.	-2.20346	5.63077	0.	-0.402535	0.915405	0.	-0.402535	0.915405	0.	-0.	0.	23.7368	5.	4.95329	-1.	-1.	-1.	1	-1	0.	1-2.	-2.	-2.	-2.	10.7743,-19.1241,	
8.59287	59.459	502	0	(0)2	(0)3	(0)3	(0)2	(0)2	-2.21304	-2.21304	23.7368	0.	0.	-2.21304	5.65254	0.	-0.402535	0.915405	0.	-0.402535	0.915405	0.	-0.	0.	23.7368	5.	5.09081	-1.	-1.	-1.	1	-1	0.	1-2.	-2.	-2.	-2.	10.7507,-19.1006,	
8.60994	58.5874	503	0	(0)2	(0)3	(0)3	(0)2	(0)2	-2.22244	-2.22244	23.7368	0.	0.	-2.22244	5.67392	0.	-0.402535	0.915405	0.	-0.402535	0.915405	0.	-0.	0.	23.7368	5.	4.9267	-1.	-1.	-1.	1	-1	0.	1-2.	-2.	-2.	-2.	10.7275,-19.0774,	
8.62702	58.5253	504	0	(0)2	(0)3	(0)3	(0)2	(0)2	-2.23198	-2.23198	23.7368	0.	0.	-2.23198	5.69562	0.	-0.402535	0.915405	0.	-0.402535	0.915405	0.	-0.	0.	23.7368	5.	4.9947	-1.	-1.	-1.	1	-1	0.	1-2.	-2.	-2.	-2.	10.7039,-19.0539,	
8.6429	62.9872	505	0	(0)2	(0)3	(0)3	(0)2	(0)2	-2.24154	-2.24154	23.7368	0.	0.	-2.24154	5.71735	0.	-0.402535	0.915405	0.	-0.402535	0.915405	0.	-0.	0.	23.7368	5.	5.3812	-1.	-1.	-1.	1	-1	0.	1-2.	-2.	-2.	-2.	10.6803,-19.0304,	
8.6589	62.5059	506	0	(0)2	(0)3	(0)3	(0)2	(0)2	-2.25041	-2.25041	23.7368	0.	0.	-2.25041	5.73753	0.	-0.402535	0.915405	0.	-0.402535	0.915405	0.	-0.	0.	23.7368	5.	4.96179	-1.	-1.	-1.	1	-1	0.	1-2.	-2.	-2.	-2.	10.6584,-19.0086,	
8.67587	58.926	507	0	(0)2	(0)3	(0)3	(0)2	(0)2	-2.25936	-2.25936	23.7368	0.	0.	-2.25936	5.75787	0.	-0.402535	0.915405	0.	-0.402535	0.915405	0.	-0.	0.	23.7368	5.	4.71364	-1.	-1.	-1.	1	-1	0.	1-2.	-2.	-2.	-2.	10.6363,-18.9866,	
8.69189	62.4247	508	0	(0)2	(0)3	(0)3	(0)2	(0)2	-2.26884	-2.26884	23.7368	0.	0.	-2.26884	5.77945	0.	-0.402535	0.915405	0.	-0.402535	0.915405	0.	-0.	0.	23.7368	5.	5.29687	-1.	-1.	-1.	1	-1	0.	1-2.	-2.	-2.	-2.	10.6129,-18.9632,	
8.70787	62.5685	509	0	(0)2	(0)3	(0)3	(0)2	(0)2	-2.2778	-2.2778	23.7368	0.	0.	-2.2778	5.79981	0.	-0.402535	0.915405	0.	-0.402535	0.915405	0.	-0.	0.	23.7368	5.	5.01152	-1.	-1.	-1.	1	-1	0.	1-2.	-2.	-2.	-2.	10.5908,-18.9412,	
8.72488	58.7755	510	0	(0)2	(0)3	(0)3	(0)2	(0)2	-2.28674	-2.28674	23.7368	0.	0.	-2.28674	5.82013	0.	-0.402535	0.915405	0.	-0.402535	0.915405	0.	-0.	0.	23.7368	5.	4.69689	-1.	-1.	-1.	1	-1	0.	1-2.	-2.	-2.	-2.	10.5687,-18.9192,	
8.74088	62.526	511	0	(0)2	(0)3	(0)3	(0)2	(0)2	-2.29625	-2.29625	23.7368	0.	0.	-2.29625	5.84177	0.	-0.402535	0.915405	0.	-0.402535	0.915405	0.	-0.	0.	23.7368	5.	5.31905	-1.	-1.	-1.	1	-1	0.	1-2.	-2.	-2.	-2.	10.5453,-18.8958,	
8.75795	58.5646	512	0	(0)2	(0)3	(0)3	(0)2	(0)2	-2.30519	-2.30519	23.7368	0.	0.	-2.30519	5.8621	0.	-0.402535	0.915405	0.	-0.402535	0.915405	0.	-0.	0.	23.7368	5.	4.68322	-1.	-1.	-1.	1	-1	0.	1-2.	-2.	-2.	-2.	10.5232,-18.8738,	
8.77493	58.9093	513	0	(0)2	(0)3	(0)3	(0)2	(0)2	-2.31474	-2.31474	23.7368	0.	0.	-2.31474	5.88381	0.	-0.402535	0.915405	0.	-0.402535	0.915405	0.	-0.	0.	23.7368	5.	5.02943	-1.	-1.	-1.	1	-1	0.	1-2.	-2.	-2.	-2.	10.4996,-18.8503,	
8.79191	58.8925	514	0	(0)2	(0)3	(0)3	(0)2	(0)2	-2.32423	-2.32423	23.7368	0.	0.	-2.32423	5.90539	0.	-0.402535	0.915405	0.	-0.402535	0.915405	0.	-0.	0.	23.7368	5.	4.99858	-1.	-1.	-1.	1	-1	0.	1-2.	-2.	-2.	-2.	10.4762,-18.8269,	
8.80789	62.5779	515	0	(0)2	(0)3	(0)3	(0)2	(0)2	-2.33372	-2.33372	23.7368	0.	0.	-2.33372	5.92698	0.	-0.402535	0.915405	0.	-0.402535	0.915405	0.	-0.	0.	23.7368	5.	5.3129	-1.	-1.	-1.	1	-1	0.	1-2.	-2.	-2.	-2.	10.4528,-18.8036,	
8.82489	58.7995	516	0	(0)2	(0)3	(0)3	(0)2	(0)2	-2.34265	-2.34265	23.7368	0.	0.	-2.34265	5.9473	0.	-0.402535	0.915405	0.	-0.402535	0.915405	0.	-0.	0.	23.7368	5.	4.6981	-1.	-1.	-1.	1	-1	0.	1-2.	-2.	-2.	-2.	10.4307,-18.7816,	
8.84188	58.8799	517	0	(0)2	(0)3	(0)3	(0)2	(0)2	-2.35216	-2.35216	23.7368	0.	0.	-2.35216	5.96892	0.	-0.402535	0.915405	0.	-0.402535	0.915405	0.	-0.	0.	23.7368	5.	5.00684	-1.	-1.	-1.	1	-1	0.	1-2.	-2.	-2.	-2.	10.4072,-18.7582,	
8.85787	62.5425	518	0	(0)2	(0)3	(0)3	(0)2	(0)2	-2.36166	-2.36166	23.7368	0.	0.	-2.36166	5.99051	0.	-0.402535	0.915405	0.	-0.402535	0.915405	0.	-0.	0.	23.7368	5.	5.31102	-1.	-1.	-1.	1	-1	0.	1-2.	-2.	-2.	-2.	10.3838,-18.7348,	
8.8769	52.5296	519	0	(0)2	(0)3	(0)3	(0)2	(0)2	-2.3706	-2.3706	23.7368	0.	0.	-2.3706	6.01084	0.	-0.402535	0.915405	0.	-0.402535	0.915405	0.	-0.	0.	23.7368	5.	4.19951	-1.	-1.	-1.	1	-1	0.	1-2.	-2.	-2.	-2.	10.3617,-18.7128,	
8.8939	58.8413	520	0	(0)2	(0)3	(0)3	(0)2	(0)2	-2.38124	-2.38124	23.7368	0.	0.	-2.38124	6.03504	0.	-0.402535	0.915405	0.	-0.402535	0.915405	0.	-0.	0.	23.7368	5.	5.60077	-1.	-1.	-1.	1	-1	0.	1-2.	-2.	-2.	-2.	10.3355,-18.6867,	
8.90988	62.5791	521	0	(0)2	(0)3	(0)3	(0)2	(0)2	-2.39074	-2.39074	23.7368	0.	0.	-2.39074	6.05665	0.	-0.402535	0.915405	0.	-0.402535	0.915405	0.	-0.	0.	23.7368	5.	5.31762	-1.	-1.	-1.	1	-1	0.	1-2.	-2.	-2.	-2.	10.312,-18.6633,	
8.92591	62.3624	522	0	(0)2	(0)3	(0)3	(0)2	(0)2	-2.39967	-2.39967	23.7368	0.	0.	-2.39967	6.07697	0.	-0.402535	0.915405	0.	-0.402535	0.915405	0.	-0.	0.	23.7368	5.	4.98268	-1.	-1.	-1.	1	-1	0.	1-2.	-2.	-2.	-2.	10.29,-18.6413,	
8.94287	58.9858	523	0	(0)2	(0)3	(0)3	(0)2	(0)2	-2.40864	-2.40864	23.7368	0.	0.	-2.40864	6.09735	0.	-0.402535	0.915405	0.	-0.402535	0.915405	0.	-0.	0.	23.7368	5.	4.72928	-1.	-1.	-1.	1	-1	0.	1-2.	-2.	-2.	-2.	10.2679,-18.6193,	
8.95887	62.4918	524	0	(0)2	(0)3	(0)3	(0)2	(0)2	-2.41812	-2.41812	23.7368	0.	0.	-2.41812	6.11891	0.	-0.402535	0.915405	0.	-0.402535	0.915405	0.	-0.	0.	23.7368	5.	5.29719	-1.	-1.	-1.	1	-1	0.	1-2.	-2.	-2.	-2.	10.2445,-18.5959,	
8.97588	58.7786	525	0	(0)2	(0)3	(0)3	(0)2	(0)2	-2.42706	-2.42706	23.7368	0.	0.	-2.42706	6.13925	0.	-0.402535	0.915405	0.	-0.402535	0.915405	0.	-0.	0.	23.7368	5.	4.70291	-1.	-1.	-1.	1	-1	0.	1-2.	-2.	-2.	-2.	10.2224,-18.5739,	
8.99287	58.8601	526	0	(0)2	(0)3	(0)3	(0)2	(0)2	-2.43657	-2.43657	23.7368	0.	0.	-2.43657	6.16088	0.	-0.402535	0.915405	0.	-0.402535	0.915405	0.	-0.	0.	23.7368	5.	5.00693	-1.	-1.	-1.	1	-1	0.	1-2.	-2.	-2.	-2.	10.1989,-18.5505,	
9.0089	62.3976	527	0	(0)2	(0)3	(0)3	(0)2	(0)2	-2.44607	-2.44607	23.7368	0.	0.	-2.44607	6.18248	0.	-0.402535	0.915405	0.	-0.402535	0.915405	0.	-0.	0.	23.7368	5.	5.3005	-1.	-1.	-1.	1	-1	0.	1-2.	-2.	-2.	-2.	10.1755,-18.5272,	
9.02595	58.6496	528	0	(0)2	(0)3	(0)3	(0)2	(0)2	-2.45503	-2.45503	23.7368	0.	0.	-2.45503	6.20286	0.	-0.402535	0.915405	0.	-0.402535	0.915405	0.	-0.	0.	23.7368	5.	4.69967	-1.	-1.	-1.	1	-1	0.	1-2.	-2.	-2.	-2.	10.1534,-18.5051,	
9.04288	59.0542	529	0	(0)2	(0)3	(0)3	(0)2	(0)2	-2.46457	-2.46457	23.7368	0.	0.	-2.46457	6.22454	0.	-0.402535	0.915405	0.	-0.402535	0.915405	0.	-0.	0.	23.7368	5.	5.03449	-1.	-1.	-1.	1	-1	0.	1-2.	-2.	-2.	-2.	10.1299,-18.4817,	
9.05893	62.3061	530	0	(0)2	(0)3	(0)3	(0)2	(0)2	-2.47403	-2.47403	23.7368	0.	0.	-2.47403	6.24607	0.	-0.402535	0.915405	0.	-0.402535	0.915405	0.	-0.	0.	23.7368	5.	5.27533	-1.	-1.	-1.	1	-1	0.	1-2.	-2.	-2.	-2.	10.1065,-18.4584,	
9.07597	58.6953	531	0	(0)2	(0)3	(0)3	(0)2	(0)2	-2.48301	-2.48301	23.7368	0.	0.	-2.48301	6.26647	0.	-0.402535	0.915405	0.	-0.402535	0.915405	0.	-0.	0.	23.7368	5.	4.71024	-1.	-1.	-1.	1	-1	0.	1-2.	-2.	-2.	-2.	10.0844,-18.4363,	
9.09289	59.1058	532	0	(0)2	(0)3	(0)3	(0)2	(0)2	-2.49253	-2.49253	23.7368	-0.468764	0.	-2.49253	6.28813	0.	-0.402535	0.915405	0.	-0.402535	0.915405	0.	-0.	0.	23.7368	5.	5.03497	-1.	-1.	-1.	1	-1	0.	1-2.	-2.	-2.	-2.	10.0609,-18.4129,	
9.10893	62.3413	533	0	(0)2	(0)3	(0)3	(0)2	(0)2	-2.50199	-2.50199	23.7368	-1.87506	0.	-2.50199	6.30964	0.	-0.402535	0.915405	0.	-0.402535	0.915405	0.	-0.	0.	23.7368	5.	5.2737	-1.	-1.	-1.	1	-1	0.	1-2.	-2.	-2.	-2.	10.0375,-18.3896,	
9.12622	57.8316	534	0	(0)2	(0)3	(0)3	(0)2	(0)2	-2.51096	-2.51096	23.7368	-4.68764	0.	-2.51096	6.33004	0.	-0.402535	0.915405	0.	-0.402535	0.915405	0.	-0.	0.	23.7368	5.	4.63831	-1.	-1.	-1.	1	-1	0.	1-2.	-2.	-2.	-2.	10.0154,-18.3676,	
9.1429	59.9627	535	0	(0)2	(0)3	(0)3	(0)2	(0)2	-2.52088	-2.52088	23.755	-6.79708	-6.79708	-2.52088	6.35157	0.	-0.402826	0.915277	0.	-0.402826	0.915277	0.	1.98248	1.09153	23.755	5.	5.11722	-1.	-1.	-1.	1	-1	0.	175.5913	-70.2864	-24.8745	0.	9.99185,-18.3442,	
9.15989	58.858	536	0	(0)2	(0)3	(0)3	(0)2	(0)2	-2.53054	-2.53054	23.7792	-9.37529	-9.37529	-2.53054	6.37216	0.	-0.403213	0.915106	0.	-0.403213	0.915106	0.	2.73446	1.42504	23.7792	5.	4.81922	-1.	-1.	-1.	1	-1	0.	154.8135	-51.2534	-16.4978	0.	9.96921,-18.3217,	
9.17691	58.7609	537	0	(0)2	(0)3	(0)3	(0)2	(0)2	-2.54046	-2.54046	23.8094	-11.4847	-11.4847	-2.54046	6.39299	0.	-0.403695	0.914894	0.	-0.403695	0.914894	0.	3.34971	1.77517	23.8094	5.	4.88013	-1.	-1.	-1.	1	-1	0.	144.7543	-42.0352	-12.4361	0.	9.94624,-18.299,	
9.19394	58.7182	538	0	(0)2	(0)3	(0)3	(0)2	(0)2	-2.55046	-2.55046	23.844	-13.1254	-13.1254	-2.55046	6.41373	0.	-0.404247	0.91465	0.	-0.404247	0.91465	0.	3.82824	2.03028	23.844	5.	4.86766	-1.	-1.	-1.	1	-1	0.	139.1668	-36.9133	-10.176	0.	9.92331,-18.2763,	
9.21089	58.9942	539	0	(0)2	(0)3	(0)3	(0)2	(0)2	-2.56053	-2.56053	23.8816	-14.2973	-14.2973	-2.56053	6.43439	0.	-0.404849	0.914384	0.	-0.404849	0.914384	0.	4.17005	2.22326	23.8816	5.	4.88175	-1.	-1.	-1.	1	-1	0.	135.9614	-33.9743	-8.87711	0.	9.9004,-18.2537,	
9.22812	58.0423	540	0	(0)2	(0)3	(0)3	(0)2	(0)2	-2.5706	-2.5706	23.9222	-15.4692	-15.4692	-2.5706	6.45487	0.	-0.405496	0.914097	0.	-0.405496	0.914097	0.	4.51186	2.35525	23.9222	5.	4.76829	-1.	-1.	-1.	1	-1	0.	133.2421	-31.4806	-7.77302	0.	9.87766,-18.2313,	
9.24489	59.6292	541	0	(0)2	(0)3	(0)3	(0)2	(0)2	-2.58087	-2.58087	23.9653	-16.1724	-16.1724	-2.58087	6.47563	0.	-0.406184	0.913791	0.	-0.406184	0.913791	0.	4.71694	2.57087	23.9653	5.	4.97128	-1.	-1.	-1.	1	-1	0.	131.7998	-30.158	-7.18629	0.	9.85458,-18.2086,	
9.26193	58.6537	542	0	(0)2	(0)3	(0)3	(0)2	(0)2	-2.59091	-2.59091	24.0091	-16.8755	-16.8755	-2.59091	6.49577	0.	-0.406882	0.913481	0.	-0.406882	0.913481	0.	4.92203	2.56828	24.0091	5.	4.75239	-1.	-1.	-1.	1	-1	0.	130.4779	-28.9457	-6.64744	0.	9.83215,-18.1865,	
9.27886	59.0816	543	0	(0)2	(0)3	(0)3	(0)2	(0)3	-2.60113	-2.60113	24.0543	-17.1099	-17.1099	-2.60113	6.51623	0.	-0.407602	0.91316	0.	-0.407602	0.91316	0.	4.99039	2.66647	24.0543	5.	4.86412	-1.	-1.	-1.	1	-1	0.	130.0614	-28.5639	-6.47735	0.	9.80935,-18.164,	
9.29496	62.1273	544	0	(0)2	(0)3	(0)3	(0)2	(0)3	-2.6113	-2.6113	24.0991	-17.1099	-17.1099	-2.6113	6.53653	0.	-0.408316	0.912841	0.	-0.408316	0.912841	0.	4.99039	2.78363	24.0991	5.	5.07783	-1.	-1.	-1.	1	-1	0.	130.0614	-28.5639	-6.47735	0.	9.78671,-18.1417,	
9.31189	59.0626	545	0	(0)2	(0)3	(0)3	(0)2	(0)3	-2.62099	-2.62099	24.1417	-17.1099	-17.1099	-2.62099	6.55582	0.	-0.408994	0.912537	0.	-0.408994	0.912537	0.	4.99039	2.51658	24.1417	5.	4.59069	-1.	-1.	-1.	1	-1	0.	130.0614	-28.5639	-6.47735	0.	9.76519,-18.1205,	
9.32893	58.6859	546	0	(0)2	(0)3	(0)3	(0)2	(0)3	-2.63119	-2.63119	24.1865	-17.1099	-17.1099	-2.63119	6.57611	0.	-0.409708	0.912217	0.	-0.409708	0.912217	0.	4.99039	2.63028	24.1865	5.	4.7981	-1.	-1.	-1.	1	-1	0.	130.0614	-28.5639	-6.47735	0.	9.74255,-18.0983,	
9.3459	58.9208	547	0	(0)2	(0)3	(0)3	(0)2	(0)3	-2.64147	-2.64147	24.2316	-17.1099	-17.1099	-2.64147	6.59652	0.	-0.410426	0.911894	0.	-0.410426	0.911894	0.	4.99039	2.65776	24.2316	5.	4.84822	-1.	-1.	-1.	1	-1	0.	130.0614	-28.5639	-6.47735	0.	9.71976,-18.0758,	
9.36299	58.518	548	0	(0)2	(0)3	(0)3	(0)2	(0)3	-2.65173	-2.65173	24.2765	-17.1099	-17.1099	-2.65173	6.61685	0.	-0.411141	0.911572	0.	-0.411141	0.911572	0.	4.99039	2.62907	24.2765	5.	4.79589	-1.	-1.	-1.	1	-1	0.	130.0614	-28.5639	-6.47735	0.	9.69706,-18.0535,	
9.37996	58.9334	549	0	(0)2	(0)3	(0)3	(0)2	(0)3	-2.66208	-2.66208	24.3218	-17.1099	-17.1099	-2.66208	6.6373	0.	-0.411861	0.911247	0.	-0.411861	0.911247	0.	4.99039	2.66595	24.3218	5.	4.86317	-1.	-1.	-1.	1	-1	0.	130.0614	-28.5639	-6.47735	0.	9.6742,-18.0311,	
9.39699	58.6911	550	0	(0)2	(0)3	(0)3	(0)2	(0)3	-2.67237	-2.67237	24.3667	-17.1099	-17.1099	-2.67237	6.6576	0.	-0.412575	0.910924	0.	-0.412575	0.910924	0.	4.99039	2.63628	24.3667	5.	4.80905	-1.	-1.	-1.	1	-1	0.	130.0614	-28.5639	-6.47735	0.	9.65151,-18.0087,	
9.41394	59.0005	551	0	(0)2	(0)3	(0)3	(0)2	(0)3	-2.68272	-2.68272	24.4118	-17.1099	-17.1099	-2.68272	6.67798	0.	-0.413292	0.910599	0.	-0.413292	0.910599	0.	4.99039	2.66112	24.4118	5.	4.85435	-1.	-1.	-1.	1	-1	0.	130.0614	-28.5639	-6.47735	0.	9.62872,-17.9863,	
9.4309	58.9816	552	0	(0)2	(0)3	(0)3	(0)2	(0)3	-2.69303	-2.69303	24.4567	-17.1099	-17.1099	-2.69303	6.69824	0.	-0.414005	0.910275	0.	-0.414005	0.910275	0.	4.99039	2.64632	24.4567	5.	4.82735	-1.	-1.	-1.	1	-1	0.	130.0614	-28.5639	-6.47735	0.	9.60605,-17.9641,	
9.44689	62.526	553	0	(0)2	(0)3	(0)3	(0)2	(0)3	-2.70336	-2.70336	24.5015	-17.1099	-17.1099	-2.70336	6.7185	0.	-0.414718	0.90995	0.	-0.414718	0.90995	0.	4.99039	2.80624	24.5015	5.	5.11908	-1.	-1.	-1.	1	-1	0.	130.0614	-28.5639	-6.47735	0.	9.58337,-17.9418,	
9.46389	58.8193	554	0	(0)2	(0)3	(0)3	(0)2	(0)3	-2.71311	-2.71311	24.5439	-17.1099	-17.1099	-2.71311	6.73761	0.	-0.41539	0.909643	0.	-0.41539	0.909643	0.	4.99039	2.49023	24.5439	5.	4.54263	-1.	-1.	-1.	1	-1	0.	130.0614	-28.5639	-6.47735	0.	9.56198,-17.9208,	
9.47991	62.4458	555	0	(0)2	(0)3	(0)3	(0)2	(0)3	-2.7235	-2.7235	24.5889	-17.1099	-17.1099	-2.7235	6.75791	0.	-0.416104	0.909317	0.	-0.416104	0.909317	0.	4.99039	2.81038	24.5889	5.	5.12662	-1.	-1.	-1.	1	-1	0.	130.0614	-28.5639	-6.47735	0.	9.53923,-17.8985,	
9.49695	58.6735	556	0	(0)2	(0)3	(0)3	(0)2	(0)3	-2.7333	-2.7333	24.6313	-17.1099	-17.1099	-2.7333	6.77703	0.	-0.416777	0.909009	0.	-0.416777	0.909009	0.	4.99039	2.48725	24.6313	5.	4.53718	-1.	-1.	-1.	1	-1	0.	130.0614	-28.5639	-6.47735	0.	9.51781,-17.8774,	
9.51388	59.0615	557	0	(0)2	(0)3	(0)3	(0)2	(0)3	-2.74375	-2.74375	24.6764	-17.1099	-17.1099	-2.74375	6.79736	0.	-0.417493	0.90868	0.	-0.417493	0.90868	0.	4.99039	2.66467	24.6764	5.	4.86083	-1.	-1.	-1.	1	-1	0.	130.0614	-28.5639	-6.47735	0.	9.49501,-17.855,	
9.53094	58.6091	558	0	(0)2	(0)3	(0)3	(0)2	(0)3	-2.75414	-2.75414	24.7212	-17.1099	-17.1099	-2.75414	6.81756	0.	-0.418203	0.908353	0.	-0.418203	0.908353	0.	4.99039	2.62689	24.7212	5.	4.79191	-1.	-1.	-1.	1	-1	0.	130.0614	-28.5639	-6.47735	0.	9.47236,-17.8328,	
9.54817	58.0616	559	0	(0)2	(0)3	(0)3	(0)2	(0)3	-2.76463	-2.76463	24.7664	-17.1099	-17.1099	-2.76463	6.8379	0.	-0.418919	0.908024	0.	-0.418919	0.908024	0.	4.99039	2.62244	24.7664	5.	4.78379	-1.	-1.	-1.	1	-1	0.	130.0614	-28.5639	-6.47735	0.	9.44953,-17.8104,	
9.56489	59.8025	560	0	(0)2	(0)3	(0)3	(0)2	(0)3	-2.77523	-2.77523	24.812	-17.1099	-17.1099	-2.77523	6.85842	0.	-0.419642	0.90769	0.	-0.419642	0.90769	0.	4.99039	2.72653	24.812	5.	4.97368	-1.	-1.	-1.	1	-1	0.	130.0614	-28.5639	-6.47735	0.	9.42649,-17.7878,	
9.58093	62.3201	561	0	(0)2	(0)3	(0)3	(0)2	(0)3	-2.78554	-2.78554	24.8562	-17.1099	-17.1099	-2.78554	6.87834	0.	-0.420343	0.907365	0.	-0.420343	0.907365	0.	4.99039	2.75861	24.8562	5.	5.03219	-1.	-1.	-1.	1	-1	0.	130.0614	-28.5639	-6.47735	0.	9.40412,-17.7659,	
9.59696	62.42	562	0	(0)2	(0)3	(0)3	(0)2	(0)3	-2.79545	-2.79545	24.8987	-17.1099	-17.1099	-2.79545	6.89745	0.	-0.421015	0.907054	0.	-0.421015	0.907054	0.	4.99039	2.6514	24.8987	5.	4.83663	-1.	-1.	-1.	1	-1	0.	130.0614	-28.5639	-6.47735	0.	9.38265,-17.7449,	
9.61399	58.6911	563	0	(0)2	(0)3	(0)3	(0)2	(0)3	-2.80535	-2.80535	24.9405	-16.8755	-16.8755	-2.80535	6.91654	0.	-0.421677	0.906746	0.	-0.421677	0.906746	0.	4.92203	2.45502	24.9405	5.	4.54281	-1.	-1.	-1.	1	-1	0.	130.4779	-28.943	-6.65335	0.	9.3612,-17.7238,	
9.63093	59.0342	564	0	(0)2	(0)3	(0)3	(0)2	(0)3	-2.81586	-2.81586	24.9826	-15.938	-15.938	-2.81586	6.93689	0.	-0.422342	0.906436	0.	-0.422342	0.906436	0.	4.64858	2.48068	24.9826	5.	4.86979	-1.	-1.	-1.	1	-1	0.	132.2664	-30.5705	-7.41017	0.	9.33835,-17.7014,	
9.6482	57.9216	565	0	(0)2	(0)3	(0)3	(0)2	(0)3	-2.8263	-2.8263	25.0219	-15.0005	-15.0005	-2.8263	6.9572	0.	-0.422964	0.906146	0.	-0.422964	0.906146	0.	4.37513	2.27773	25.0219	5.	4.76004	-1.	-1.	-1.	1	-1	0.	134.2788	-32.4002	-8.26271	0.	9.31559,-17.6791,	
9.66491	59.8371	566	0	(0)2	(0)3	(0)3	(0)2	(0)3	-2.83692	-2.83692	25.0588	-13.8285	-13.8285	-2.83692	6.97797	0.	-0.423549	0.905873	0.	-0.423549	0.905873	0.	4.03333	2.21121	25.0588	5.	5.02469	-1.	-1.	-1.	1	-1	0.	137.1783	-35.0347	-9.49242	0.	9.29233,-17.6563,	
9.68197	58.6236	567	0	(0)2	(0)3	(0)3	(0)2	(0)3	-2.84716	-2.84716	25.0904	-12.1879	-12.1879	-2.84716	6.99818	0.	-0.424047	0.90564	0.	-0.424047	0.90564	0.	3.5548	1.84856	25.0904	5.	4.78196	-1.	-1.	-1.	1	-1	0.	142.1753	-39.5712	-11.6135	0.	9.26974,-17.6341,	
9.69893	58.9648	568	0	(0)2	(0)3	(0)3	(0)2	(0)3	-2.85756	-2.85756	25.1182	-10.5472	-10.5472	-2.85756	7.01892	0.	-0.424487	0.905434	0.	-0.424487	0.905434	0.	3.07627	1.6426	25.1182	5.	4.92629	-1.	-1.	-1.	1	-1	0.	148.7281	-45.5156	-14.3968	0.	9.24661,-17.6113,	
9.71595	58.7557	569	0	(0)2	(0)3	(0)3	(0)2	(0)3	-2.86788	-2.86788	25.1428	-9.37529	-9.37529	-2.86788	7.03962	0.	-0.424877	0.905251	0.	-0.424877	0.905251	0.	2.73446	1.44664	25.1428	5.	4.89226	-1.	-1.	-1.	1	-1	0.	154.8135	-51.0326	-16.9834	0.	9.22356,-17.5887,	
9.73193	62.572	570	0	(0)2	(0)3	(0)3	(0)2	(0)3	-2.8782	-2.8782	25.1639	-7.96899	-7.96899	-2.8782	7.06049	0.	-0.425208	0.905096	0.	-0.425208	0.905096	0.	2.32429	1.31431	25.1639	5.	5.24357	-1.	-1.	-1.	1	-1	0.	164.4797	-59.7914	-21.0943	0.	9.20037,-17.5658,	
9.74897	58.6756	571	0	(0)2	(0)3	(0)3	(0)2	(0)3	-2.88786	-2.88786	25.1807	-6.79708	-6.79708	-2.88786	7.08015	0.	-0.425474	0.904971	0.	-0.425474	0.904971	0.	1.98248	0.987178	25.1807	5.	4.62802	-1.	-1.	-1.	1	-1	0.	175.5913	-69.8555	-25.8223	0.	9.17855,-17.5443,	
