Time	ExpDuration	FPS	Frame	Crash	RB	RU	LU	LB	OC	Dither	CustomDither	DAngle	swAngle	swNoDead	OX	OY	OZ	HX	HY	HZ	DX	DY	DZ	HA	RHA	AccumulativeHeading(Y)	Speed	RSpeed	radius	radiusR	radiusL	Dynamic	USRHIT	SCORE	STEERING	TurningRadius	TX	TY	TZ	toOBS	
63.5036	0.	49.962	3194	0	(0)1102	(0)1114	(0)1113	(0)1101	(0)1107	1.05549	1.05549	-3.47421	0.	0.	-8.26346	432.576	0.	-0.293931	0.955827	0.	-0.293931	0.955827	0.	0.	0.	17.0934	30.	34.6252	221.834	208.779	235.517	1	-1	0.	1	-2.	-2.	-2.	-2.	431.58,426.58,416.586,411.594,431.831,426.832,421.832,416.833,411.834,	
63.5208	0.	58.3658	3195	0	(0)1102	(0)1114	(0)1114	(0)1102	(0)1108	1.0656	1.0656	-3.56785	0.	0.	-8.31248	432.736	0.	-0.293931	0.955827	0.	-0.293931	0.955827	0.	0.	0.	17.0934	30.	35.0461	229.25	215.392	243.804	1	-1	0.	1	-2.	-2.	-2.	-2.	431.74,426.74,416.746,411.753,431.992,426.993,421.994,416.994,411.995,	
63.5371	0.	60.992	3196	0	(0)1103	(0)1114	(0)1114	(0)1102	(0)1108	1.07439	1.07439	-3.56785	0.	0.	-8.35445	432.872	0.	-0.293931	0.955827	0.	-0.293931	0.955827	0.	0.	0.	17.0934	30.	31.3499	229.25	215.392	243.804	1	-1	0.	1	-2.	-2.	-2.	-2.	431.876,426.877,416.882,411.89,432.13,427.131,422.131,417.132,412.133,	
63.5537	0.	60.3512	3197	0	(0)1103	(0)1115	(0)1114	(0)1102	(0)1109	1.08289	1.08289	-3.65852	0.	0.	-8.39461	433.003	0.	-0.293931	0.955827	0.	-0.293931	0.955827	0.	0.	0.	17.0934	30.	29.6848	237.139	222.409	252.642	1	-1	0.	1	-2.	-2.	-2.	-2.	432.007,427.007,417.013,412.021,432.262,427.263,422.263,417.263,412.265,	
63.5733	0.	51.0151	3198	0	(0)1103	(0)1115	(0)1115	(0)1103	(0)1109	1.09148	1.09148	-3.65852	0.	0.	-8.4352	433.135	0.	-0.293931	0.955827	0.	-0.293931	0.955827	0.	0.	0.	17.0934	30.	25.3591	237.139	222.409	252.642	1	-1	0.	1	-2.	-2.	-2.	-2.	432.139,427.14,417.145,412.153,432.395,427.396,422.397,417.397,412.398,	
63.5901	0.	59.6445	3199	0	(0)1104	(0)1116	(0)1115	(0)1103	(0)1109	1.1019	1.1019	-3.65852	0.	0.	-8.48321	433.291	0.	-0.293931	0.955827	0.	-0.293931	0.955827	0.	0.	0.	17.0934	30.	35.0746	237.139	222.409	252.642	1	-1	0.	1	-2.	-2.	-2.	-2.	432.296,427.296,417.301,412.309,432.553,427.554,422.554,417.555,412.556,	
63.6063	0.	61.5149	3200	0	(0)1104	(0)1116	(0)1116	(0)1104	(0)1110	1.11082	1.11082	-3.74622	0.	0.	-8.52428	433.424	0.	-0.293931	0.955827	0.	-0.293931	0.955827	0.	0.	0.	17.0934	30.	30.9408	245.548	229.867	262.087	1	-1	0.	1	-2.	-2.	-2.	-2.	432.429,427.43,417.435,412.443,432.688,427.689,422.689,417.689,412.691,	
63.6229	0.	60.5595	3201	0	(0)1105	(0)1116	(0)1116	(0)1104	(0)1110	1.11957	1.11957	-3.74622	0.	0.	-8.56409	433.554	0.	-0.293931	0.955827	0.	-0.293931	0.955827	0.	0.	0.	17.0934	30.	29.5341	245.548	229.867	262.087	1	-1	0.	1	-2.	-2.	-2.	-2.	432.559,427.559,417.565,412.572,432.819,427.82,422.82,417.82,412.822,	
63.6435	0.	48.3446	3202	0	(0)1105	(0)1117	(0)1116	(0)1104	(0)1111	1.12856	1.12856	-3.83097	0.	0.	-8.60454	433.685	0.	-0.293931	0.955827	0.	-0.293931	0.955827	0.	0.	0.	17.0934	30.	23.949	254.53	237.812	272.207	1	-1	0.	1	-2.	-2.	-2.	-2.	432.691,427.691,417.696,412.704,432.952,427.953,422.953,417.953,412.954,	
63.6636	0.	49.7495	3203	0	(0)1105	(0)1117	(0)1117	(0)1105	(0)1111	1.13984	1.13984	-3.83097	0.	0.	-8.65521	433.85	0.	-0.293931	0.955827	0.	-0.293931	0.955827	0.	0.	0.	17.0934	30.	30.8718	254.53	237.812	272.207	1	-1	0.	1	-2.	-2.	-2.	-2.	432.856,427.856,417.861,412.869,433.118,428.119,423.119,418.12,413.121,	
63.6801	0.	60.7956	3204	0	(0)1106	(0)1118	(0)1117	(0)1105	(0)1112	1.15103	1.15103	-3.91277	0.	0.	-8.70444	434.01	0.	-0.293931	0.955827	0.	-0.293931	0.955827	0.	0.	0.	17.0934	30.	36.661	264.149	246.294	283.077	1	-1	0.	1	-2.	-2.	-2.	-2.	433.016,428.016,418.022,413.029,433.28,428.281,423.281,418.281,413.283,	
63.6972	0.	58.5713	3205	0	(0)1106	(0)1118	(0)1118	(0)1106	(0)1112	1.16012	1.16012	-3.91277	0.	0.	-8.74473	434.141	0.	-0.293931	0.955827	0.	-0.293931	0.955827	0.	0.	0.	17.0934	30.	28.9024	264.149	246.294	283.077	1	-1	0.	1	-2.	-2.	-2.	-2.	433.147,428.148,418.153,413.16,433.412,428.413,423.413,418.414,413.415,	
63.7139	0.	59.8463	3206	0	(0)1107	(0)1119	(0)1118	(0)1106	(0)1112	1.16983	1.16983	-3.91277	0.	0.	-8.78655	434.277	0.	-0.293931	0.955827	0.	-0.293931	0.955827	0.	0.	0.	17.0934	30.	30.6531	264.149	246.294	283.077	1	-1	0.	1	-2.	-2.	-2.	-2.	433.283,428.284,418.289,413.296,433.55,428.551,423.551,418.551,413.552,	
63.733	0.	52.1546	3207	0	(0)1107	(0)1119	(0)1118	(0)1107	(0)1113	1.17933	1.17933	-3.99163	0.	0.	-8.82748	434.41	0.	-0.293931	0.955827	0.	-0.293931	0.955827	0.	0.	0.	17.0934	30.	26.1443	274.474	255.37	294.785	1	-1	0.	1	-2.	-2.	-2.	-2.	433.417,428.417,418.422,413.43,433.684,428.685,423.685,418.686,413.687,	
63.7635	0.	32.8621	3208	0	(0)1108	(0)1119	(0)1119	(0)1107	(0)1113	1.19027	1.19027	-3.99163	0.	0.	-8.87444	434.563	0.	-0.293931	0.955827	0.	-0.293931	0.955827	0.	0.	0.	17.0934	30.	18.9027	274.474	255.37	294.785	1	-1	0.	1	-2.	-2.	-2.	-2.	433.57,428.57,418.575,413.582,433.838,428.839,423.84,418.84,413.841,	
63.7804	0.	59.0984	3209	0	(0)1108	(0)1120	(0)1120	(0)1108	(0)1114	1.20792	1.20792	-4.06757	0.	0.	-8.94898	434.805	0.	-0.293931	0.955827	0.	-0.293931	0.955827	0.	0.	0.	17.0934	30.	53.9512	285.589	265.104	307.435	1	-1	0.	1	-2.	-2.	-2.	-2.	433.812,428.813,418.818,413.825,434.083,429.084,424.085,419.085,414.086,	
63.7975	0.	58.3598	3210	0	(0)1109	(0)1121	(0)1120	(0)1108	(0)1114	1.21781	1.21781	-4.06757	0.	0.	-8.99043	434.94	0.	-0.293931	0.955827	0.	-0.293931	0.955827	0.	0.	0.	17.0934	30.	29.6251	285.589	265.104	307.435	1	-1	0.	1	-2.	-2.	-2.	-2.	433.947,428.948,418.953,413.96,434.219,429.221,424.221,419.221,414.222,	
63.8142	0.	60.1202	3211	0	(0)1109	(0)1121	(0)1120	(0)1109	(0)1115	1.22794	1.22794	-4.14059	0.	0.	-9.0324	435.077	0.	-0.293931	0.955827	0.	-0.293931	0.955827	0.	0.	0.	17.0934	30.	30.905	297.588	275.575	321.146	1	-1	0.	1	-2.	-2.	-2.	-2.	434.084,429.084,419.09,414.097,434.357,429.358,424.359,419.359,414.36,	
63.8309	0.	59.6033	3212	0	(0)1109	(0)1121	(0)1121	(0)1109	(0)1115	1.23773	1.23773	-4.14059	0.	0.	-9.07314	435.209	0.	-0.293931	0.955827	0.	-0.293931	0.955827	0.	0.	0.	17.0934	30.	29.7421	297.588	275.575	321.146	1	-1	0.	1	-2.	-2.	-2.	-2.	434.217,429.217,419.222,414.229,434.491,429.492,424.493,419.493,414.494,	
63.8478	0.	59.3623	3213	0	(0)1110	(0)1122	(0)1121	(0)1109	(0)1115	1.24783	1.24783	-4.14059	0.	0.	-9.11424	435.343	0.	-0.293931	0.955827	0.	-0.293931	0.955827	0.	0.	0.	17.0934	30.	29.8787	297.588	275.575	321.146	1	-1	0.	1	-2.	-2.	-2.	-2.	434.351,429.351,419.356,414.363,434.626,429.627,424.628,419.628,414.629,	
63.8639	0.	62.0485	3214	0	(0)1110	(0)1122	(0)1122	(0)1110	(0)1116	1.25796	1.25796	-4.2107	0.	0.	-9.1555	435.477	0.	-0.293931	0.955827	0.	-0.293931	0.955827	0.	0.	0.	17.0934	30.	31.3575	310.585	286.868	336.061	1	-1	0.	1	-2.	-2.	-2.	-2.	434.485,429.485,419.49,414.498,434.762,429.763,424.763,419.763,414.765,	
63.8837	0.	50.44	3215	0	(0)1111	(0)1122	(0)1122	(0)1110	(0)1116	1.26768	1.26768	-4.2107	0.	0.	-9.19497	435.605	0.	-0.293931	0.955827	0.	-0.293931	0.955827	0.	0.	0.	17.0934	30.	24.3874	310.585	286.868	336.061	1	-1	0.	1	-2.	-2.	-2.	-2.	434.614,429.614,419.619,414.626,434.892,429.893,424.893,419.893,414.894,	
63.9034	0.	50.8718	3216	0	(0)1111	(0)1123	(0)1122	(0)1111	(0)1117	1.27981	1.27981	-4.27791	0.	0.	-9.24353	435.763	0.	-0.293931	0.955827	0.	-0.293931	0.955827	0.	0.	0.	17.0934	30.	30.2568	324.71	299.088	352.346	1	-1	0.	1	-2.	-2.	-2.	-2.	434.772,429.772,419.777,414.784,435.051,430.052,425.052,420.053,415.054,	
63.9198	0.	61.0916	3217	0	(0)1112	(0)1123	(0)1123	(0)1111	(0)1117	1.29182	1.29182	-4.27791	0.	0.	-9.29168	435.92	0.	-0.293931	0.955827	0.	-0.293931	0.955827	0.	0.	0.	17.0934	30.	36.0268	324.71	299.088	352.346	1	-1	0.	1	-2.	-2.	-2.	-2.	434.929,429.929,419.934,414.941,435.209,430.211,425.211,420.211,415.212,	
63.9367	0.	59.1046	3218	0	(0)1112	(0)1124	(0)1123	(0)1111	(0)1117	1.30199	1.30199	-4.27791	0.	0.	-9.33178	436.05	0.	-0.293931	0.955827	0.	-0.293931	0.955827	0.	0.	0.	17.0934	30.	29.0243	324.71	299.088	352.346	1	-1	0.	1	-2.	-2.	-2.	-2.	435.059,430.06,420.065,415.072,435.341,430.342,425.342,420.343,415.344,	
63.9537	0.	58.7798	3219	0	(0)1112	(0)1124	(0)1124	(0)1112	(0)1118	1.31251	1.31251	-4.34222	0.	0.	-9.37322	436.185	0.	-0.293931	0.955827	0.	-0.293931	0.955827	0.	0.	0.	17.0934	30.	29.8351	340.119	312.353	370.204	1	-1	0.	1	-2.	-2.	-2.	-2.	435.195,430.195,420.2,415.207,435.477,430.478,425.479,420.479,415.48,	
63.97	0.	61.1981	3220	0	(0)1113	(0)1125	(0)1124	(0)1112	(0)1118	1.32312	1.32312	-4.34222	0.	0.	-9.41489	436.32	0.	-0.293931	0.955827	0.	-0.293931	0.955827	0.	0.	0.	17.0934	30.	31.2343	340.119	312.353	370.204	1	-1	0.	1	-2.	-2.	-2.	-2.	435.33,430.331,420.335,415.342,435.614,430.615,425.616,420.616,415.617,	
63.9932	0.	43.1609	3221	0	(0)1113	(0)1125	(0)1124	(0)1113	(0)1119	1.33343	1.33343	-4.40365	0.	0.	-9.45492	436.451	0.	-0.293931	0.955827	0.	-0.293931	0.955827	0.	0.	0.	17.0934	30.	21.158	356.999	326.808	389.876	1	-1	0.	1	-2.	-2.	-2.	-2.	435.461,430.461,420.466,415.473,435.746,430.747,425.747,420.747,415.748,	
64.0098	0.	60.3788	3222	0	(0)1114	(0)1125	(0)1125	(0)1113	(0)1119	1.34804	1.34804	-4.40365	0.	0.	-9.51167	436.635	0.	-0.293931	0.955827	0.	-0.293931	0.955827	0.	0.	0.	17.0934	30.	41.9677	356.999	326.808	389.876	1	-1	0.	1	-2.	-2.	-2.	-2.	435.646,430.646,420.651,415.657,435.932,430.933,425.934,420.934,415.935,	
64.0264	0.	60.1831	3223	0	(0)1114	(0)1126	(0)1125	(0)1113	(0)1120	1.35864	1.35864	-4.46219	0.	0.	-9.55223	436.767	0.	-0.293931	0.955827	0.	-0.293931	0.955827	0.	0.	0.	17.0934	30.	29.9027	375.573	342.622	411.657	1	-1	0.	1	-2.	-2.	-2.	-2.	435.778,430.778,420.783,415.79,436.066,431.067,426.067,421.067,416.068,	
64.0534	0.	37.0105	3224	0	(0)1114	(0)1126	(0)1126	(0)1114	(0)1120	1.36917	1.36917	-4.46219	0.	0.	-9.59293	436.899	0.	-0.293931	0.955827	0.	-0.293931	0.955827	0.	0.	0.	17.0934	30.	18.449	375.573	342.622	411.657	1	-1	0.	1	-2.	-2.	-2.	-2.	435.91,430.911,420.915,415.922,436.199,431.201,426.201,421.201,416.202,	
64.0702	0.	59.4079	3225	0	(0)1115	(0)1127	(0)1126	(0)1114	(0)1121	1.38669	1.38669	-4.51786	0.	0.	-9.65912	437.115	0.	-0.293931	0.955827	0.	-0.293931	0.955827	0.	0.	0.	17.0934	30.	48.1549	396.113	359.997	435.909	1	-1	0.	1	-2.	-2.	-2.	-2.	436.126,431.126,421.131,416.138,436.417,431.418,426.418,421.419,416.42,	
64.0872	0.	58.8907	3226	0	(0)1115	(0)1127	(0)1127	(0)1115	(0)1121	1.39751	1.39751	-4.51786	0.	0.	-9.70035	437.249	0.	-0.293931	0.955827	0.	-0.293931	0.955827	0.	0.	0.	17.0934	30.	29.7389	396.113	359.997	435.909	1	-1	0.	1	-2.	-2.	-2.	-2.	436.26,431.261,421.265,416.272,436.552,431.554,426.554,421.554,416.555,	
64.1039	0.	59.8336	3227	0	(0)1116	(0)1128	(0)1127	(0)1115	(0)1121	1.40866	1.40866	-4.51786	0.	0.	-9.74194	437.384	0.	-0.293931	0.955827	0.	-0.293931	0.955827	0.	0.	0.	17.0934	30.	30.4803	396.113	359.997	435.909	1	-1	0.	1	-2.	-2.	-2.	-2.	436.396,431.396,421.401,416.408,436.689,431.69,426.691,421.691,416.692,	
64.1208	0.	59.3859	3228	0	(0)1116	(0)1128	(0)1127	(0)1116	(0)1122	1.41963	1.41963	-4.57067	0.	0.	-9.78288	437.517	0.	-0.293931	0.955827	0.	-0.293931	0.955827	0.	0.	0.	17.0934	30.	29.7755	418.952	379.18	463.083	1	-1	0.	1	-2.	-2.	-2.	-2.	436.529,431.53,421.534,416.541,436.824,431.825,426.825,421.825,416.826,	
64.1376	0.	59.2965	3229	0	(0)1117	(0)1128	(0)1128	(0)1116	(0)1122	1.43064	1.43064	-4.57067	0.	0.	-9.82412	437.651	0.	-0.293931	0.955827	0.	-0.293931	0.955827	0.	0.	0.	17.0934	30.	29.9549	418.952	379.18	463.083	1	-1	0.	1	-2.	-2.	-2.	-2.	436.664,431.664,421.669,416.675,436.959,431.961,426.961,421.961,416.962,	
64.1639	0.	38.0861	3230	0	(0)1117	(0)1129	(0)1128	(0)1116	(0)1123	1.44184	1.44184	-4.62061	0.	0.	-9.86543	437.786	0.	-0.293931	0.955827	0.	-0.293931	0.955827	0.	0.	0.	17.0934	30.	19.269	444.502	400.472	493.747	1	-1	0.	1	-2.	-2.	-2.	-2.	436.798,431.799,421.803,416.81,437.095,432.096,427.097,422.097,417.098,	
64.1837	0.	50.4876	3231	0	(0)1118	(0)1129	(0)1129	(0)1117	(0)1123	1.45923	1.45923	-4.62061	0.	0.	-9.92974	437.995	0.	-0.293931	0.955827	0.	-0.293931	0.955827	0.	0.	0.	17.0934	30.	39.7685	444.502	400.472	493.747	1	-1	0.	1	-2.	-2.	-2.	-2.	437.008,432.008,422.013,417.019,437.306,432.308,427.308,422.308,417.309,	
64.2007	0.	58.6309	3232	0	(0)1118	(0)1130	(0)1129	(0)1117	(0)1124	1.47252	1.47252	-4.6677	0.	0.	-9.97826	438.152	0.	-0.293931	0.955827	0.	-0.293931	0.955827	0.	0.	0.	17.0934	30.	34.8388	473.283	424.245	528.625	1	-1	0.	1	-2.	-2.	-2.	-2.	437.166,432.166,422.171,417.177,437.466,432.467,427.468,422.468,417.469,	
64.2175	0.	59.789	3233	0	(0)1118	(0)1130	(0)1130	(0)1118	(0)1124	1.48388	1.48388	-4.6677	0.	0.	-10.02	438.288	0.	-0.293931	0.955827	0.	-0.293931	0.955827	0.	0.	0.	17.0934	30.	30.5925	473.283	424.245	528.625	1	-1	0.	1	-2.	-2.	-2.	-2.	437.302,432.303,422.307,417.314,437.603,432.605,427.605,422.605,417.606,	
64.2347	0.	58.1753	3234	0	(0)1119	(0)1131	(0)1130	(0)1118	(0)1124	1.49522	1.49522	-4.6677	0.	0.	-10.061	438.422	0.	-0.293931	0.955827	0.	-0.293931	0.955827	0.	0.	0.	17.0934	30.	29.1903	473.283	424.245	528.625	1	-1	0.	1	-2.	-2.	-2.	-2.	437.436,432.436,422.441,417.447,437.738,432.739,427.74,422.74,417.741,	
64.2512	0.	60.335	3235	0	(0)1119	(0)1131	(0)1130	(0)1119	(0)1125	1.50688	1.50688	-4.71194	0.	0.	-10.1031	438.558	0.	-0.293931	0.955827	0.	-0.293931	0.955827	0.	0.	0.	17.0934	30.	31.1137	505.954	450.962	568.655	1	-1	0.	1	-2.	-2.	-2.	-2.	437.573,432.573,422.578,417.584,437.876,432.878,427.878,422.878,417.879,	
64.2682	0.	58.8722	3236	0	(0)1120	(0)1132	(0)1131	(0)1119	(0)1125	1.51807	1.51807	-4.71194	0.	0.	-10.1437	438.69	0.	-0.293931	0.955827	0.	-0.293931	0.955827	0.	0.	0.	17.0934	30.	29.2726	505.954	450.962	568.655	1	-1	0.	1	-2.	-2.	-2.	-2.	437.706,432.706,422.71,417.717,438.01,433.011,428.011,423.012,418.013,	
64.2933	0.	39.8837	3237	0	(0)1120	(0)1132	(0)1131	(0)1119	(0)1126	1.5297	1.5297	-4.75334	0.	0.	-10.1853	438.826	0.	-0.293931	0.955827	0.	-0.293931	0.955827	0.	0.	0.	17.0934	30.	20.3239	543.366	481.214	615.081	1	-1	0.	1	-2.	-2.	-2.	-2.	437.841,432.841,422.846,417.852,438.147,433.148,428.148,423.148,418.149,	
64.3097	0.	60.7972	3238	0	(0)1121	(0)1132	(0)1132	(0)1120	(0)1126	1.54681	1.54681	-4.75334	0.	0.	-10.2467	439.025	0.	-0.293931	0.955827	0.	-0.293931	0.955827	0.	0.	0.	17.0934	30.	45.7308	543.366	481.214	615.081	1	-1	0.	1	-2.	-2.	-2.	-2.	438.041,433.042,423.046,418.052,438.349,433.35,428.35,423.35,418.351,	
64.3268	0.	58.637	3239	0	(0)1121	(0)1133	(0)1132	(0)1120	(0)1127	1.55817	1.55817	-4.79189	0.	0.	-10.287	439.157	0.	-0.293931	0.955827	0.	-0.293931	0.955827	0.	0.	0.	17.0934	30.	28.9341	586.641	515.754	669.579	1	-1	0.	1	-2.	-2.	-2.	-2.	438.173,433.173,423.177,418.184,438.481,433.482,428.483,423.483,418.484,	
64.3438	0.	58.66	3240	0	(0)1121	(0)1133	(0)1133	(0)1121	(0)1127	1.56983	1.56983	-4.79189	0.	0.	-10.3288	439.292	0.	-0.293931	0.955827	0.	-0.293931	0.955827	0.	0.	0.	17.0934	30.	30.0118	586.641	515.754	669.579	1	-1	0.	1	-2.	-2.	-2.	-2.	438.309,433.309,423.313,418.32,438.618,433.62,428.62,423.62,418.621,	
64.3732	0.	34.0921	3241	0	(0)1122	(0)1134	(0)1133	(0)1121	(0)1127	1.5817	1.5817	-4.79189	0.	0.	-10.3705	439.428	0.	-0.293931	0.955827	0.	-0.293931	0.955827	0.	0.	0.	17.0934	30.	17.4355	586.641	515.754	669.579	1	-1	0.	1	-2.	-2.	-2.	-2.	438.445,433.445,423.449,418.456,438.756,433.757,428.757,423.757,418.758,	
64.3934	0.	49.3538	3242	0	(0)1122	(0)1134	(0)1134	(0)1122	(0)1128	1.60212	1.60212	-4.82761	0.	0.	-10.4424	439.662	0.	-0.293931	0.955827	0.	-0.293931	0.955827	0.	0.	0.	17.0934	30.	43.4298	637.283	555.573	734.464	1	-1	0.	1	-2.	-2.	-2.	-2.	438.679,433.679,423.684,418.69,438.992,433.993,428.994,423.994,418.995,	
64.4103	0.	59.3184	3243	0	(0)1123	(0)1135	(0)1134	(0)1122	(0)1128	1.61624	1.61624	-4.82761	0.	0.	-10.492	439.823	0.	-0.293931	0.955827	0.	-0.293931	0.955827	0.	0.	0.	17.0934	30.	36.057	637.283	555.573	734.464	1	-1	0.	1	-2.	-2.	-2.	-2.	438.841,433.841,423.845,418.852,439.155,434.157,429.157,424.157,419.158,	
64.427	0.	59.7095	3244	0	(0)1123	(0)1135	(0)1135	(0)1123	(0)1129	1.62806	1.62806	-4.8605	0.	0.	-10.5333	439.957	0.	-0.293931	0.955827	0.	-0.293931	0.955827	0.	0.	0.	17.0934	30.	30.1978	697.358	601.988	813.037	1	-1	0.	1	-2.	-2.	-2.	-2.	438.976,433.976,423.98,418.986,439.291,434.292,429.293,424.293,419.294,	
64.4439	0.	59.4236	3245	0	(0)1124	(0)1136	(0)1135	(0)1123	(0)1129	1.63977	1.63977	-4.8605	0.	0.	-10.5743	440.091	0.	-0.293931	0.955827	0.	-0.293931	0.955827	0.	0.	0.	17.0934	30.	29.8563	697.358	601.988	813.037	1	-1	0.	1	-2.	-2.	-2.	-2.	439.11,434.11,424.114,419.12,439.426,434.427,429.428,424.428,419.429,	
64.4732	0.	34.118	3246	0	(0)1124	(0)1136	(0)1135	(0)1123	(0)1130	1.65234	1.65234	-4.92185	0.	0.	-10.6147	440.225	0.	-0.293409	0.955987	0.	-0.293409	0.955987	0.	-0.583333	-1.06729	17.0621	30.	17.1606	769.787	656.794	910.159	1	-1	0.	1	256.853	234.396	514.081	0.	439.244,434.244,424.248,419.254,439.561,434.562,429.563,424.563,419.564,	
64.4933	0.	49.6253	3247	0	(0)1125	(0)1137	(0)1136	(0)1124	(0)1130	1.6744	1.6744	-4.97633	0.	0.	-10.6848	440.458	0.	-0.292499	0.956266	0.	-0.292499	0.956266	0.	-0.583333	-2.70381	17.0077	30.	43.4736	769.787	656.794	910.159	1	-1	0.	1	256.853	234.396	514.081	0.	439.477,434.477,424.481,419.488,439.797,434.798,429.798,424.798,419.799,	
64.5135	0.	49.6484	3248	0	(0)1125	(0)1137	(0)1136	(0)1125	(0)1131	1.6898	1.6898	-5.04103	0.	0.	-10.7329	440.618	0.	-0.291874	0.956457	0.	-0.291874	0.956457	0.	-0.583333	-1.85976	16.9702	30.	29.9025	858.835	722.507	1033.3	1	-1	0.	1	256.853	234.396	514.081	0.	439.638,434.638,424.642,419.648,439.959,434.96,429.96,424.961,419.961,	
64.5438	0.	33.0138	3249	0	(0)1126	(0)1138	(0)1137	(0)1125	(0)1131	1.70526	1.70526	-5.07847	0.	0.	-10.7808	440.778	0.	-0.291249	0.956647	0.	-0.291249	0.956647	0.	-0.583333	-1.23608	16.9328	30.	19.8745	858.835	722.507	1033.3	1	-1	0.	1	256.853	234.396	514.081	0.	439.799,434.799,424.803,419.809,440.121,435.122,430.122,425.122,420.123,	
64.5633	0.	51.2035	3250	0	(0)1126	(0)1138	(0)1138	(0)1126	(0)1132	1.7289	1.7289	-5.1592	0.	0.	-10.8528	441.019	0.	-0.290309	0.956933	0.	-0.290309	0.956933	0.	-0.583333	-2.88311	16.8764	30.	46.3565	970.984	802.754	1194.57	1	-1	0.	1	256.853	234.396	514.081	0.	440.04,435.04,425.044,420.05,440.364,435.366,430.366,425.366,420.367,	
64.5832	0.	50.1259	3251	0	(0)1127	(0)1139	(0)1138	(0)1126	(0)1132	1.74426	1.74426	-5.19551	0.	0.	-10.899	441.174	0.	-0.289702	0.957117	0.	-0.289702	0.957117	0.	-0.583333	-1.81978	16.8401	30.	29.2597	970.984	802.754	1194.57	1	-1	0.	1	256.853	234.396	514.081	0.	440.196,435.196,425.2,420.206,440.521,435.523,430.523,425.523,420.524,	
64.6035	0.	49.3061	3252	0	(0)1127	(0)1139	(0)1139	(0)1127	(0)1133	1.76013	1.76013	-5.25419	0.	0.	-10.9461	441.333	0.	-0.289083	0.957304	0.	-0.289083	0.957304	0.	-0.583333	-1.8285	16.8031	30.	29.3999	1116.59	902.978	1414.97	1	-1	0.	1	256.853	234.396	514.081	0.	440.355,435.356,425.359,420.365,440.682,435.683,430.684,425.684,420.685,	
64.6199	0.	60.987	3253	0	(0)1128	(0)1140	(0)1139	(0)1127	(0)1133	1.77636	1.77636	-5.29189	0.	0.	-10.994	441.495	0.	-0.288453	0.957494	0.	-0.288453	0.957494	0.	-0.583333	-2.29929	16.7654	30.	36.9695	1116.59	902.978	1414.97	1	-1	0.	1	256.853	234.396	514.081	0.	440.517,435.517,425.521,420.527,440.845,435.847,430.847,425.847,420.848,	
64.6364	0.	60.7873	3254	0	(0)1128	(0)1140	(0)1139	(0)1128	(0)1134	1.78963	1.78963	-5.34116	0.	0.	-11.0325	441.625	0.	-0.287943	0.957647	0.	-0.287943	0.957647	0.	-0.583333	-1.85281	16.7349	30.	29.7908	1313.3	1031.72	1734.4	1	-1	0.	1	256.853	234.396	514.081	0.	440.648,435.648,425.652,420.658,440.977,435.979,430.979,425.979,420.98,	
64.6534	0.	58.7152	3255	0	(0)1129	(0)1140	(0)1140	(0)1128	(0)1134	1.80296	1.80296	-5.37174	0.	0.	-11.0712	441.756	0.	-0.287432	0.957801	0.	-0.287432	0.957801	0.	-0.583333	-1.79554	16.7043	30.	28.8698	1313.3	1031.72	1734.4	1	-1	0.	1	256.853	234.396	514.081	0.	440.78,435.78,425.784,420.79,441.109,436.111,431.111,426.112,421.112,	
64.6699	0.	60.4406	3256	0	(0)1129	(0)1141	(0)1140	(0)1128	(0)1135	1.81694	1.81694	-5.41938	0.	0.	-11.1111	441.892	0.	-0.286903	0.95796	0.	-0.286903	0.95796	0.	-0.583333	-1.91352	16.6726	30.	30.7669	1593.78	1203.21	2239.03	1	-1	0.	1	256.853	234.396	514.081	0.	440.916,435.916,425.92,420.926,441.247,436.248,431.249,426.249,421.249,	
64.6935	0.	42.4817	3257	0	(0)1129	(0)1141	(0)1141	(0)1129	(0)1135	1.83053	1.83053	-5.45014	0.	0.	-11.1498	442.024	0.	-0.286389	0.958114	0.	-0.286389	0.958114	0.	-0.583333	-1.30656	16.6419	30.	21.0078	1593.78	1203.21	2239.03	1	-1	0.	1	256.853	234.396	514.081	0.	441.048,436.048,426.052,421.058,441.38,436.381,431.382,426.382,421.383,	
64.7102	0.	59.9998	3258	0	(0)1130	(0)1142	(0)1141	(0)1129	(0)1135	1.85014	1.85014	-5.49389	0.	0.	-11.2048	442.211	0.	-0.285657	0.958332	0.	-0.285657	0.958332	0.	-0.583333	-2.62545	16.5981	30.	42.2138	1593.78	1203.21	2239.03	1	-1	0.	1	256.853	234.396	514.081	0.	441.236,436.236,426.24,421.246,441.569,436.571,431.571,426.572,421.572,	
64.7268	0.	59.9006	3259	0	(0)1130	(0)1142	(0)1142	(0)1130	(0)1136	1.86411	1.86411	-5.53804	0.	0.	-11.2436	442.344	0.	-0.285139	0.958486	0.	-0.285139	0.958486	0.	-0.583333	-1.85583	16.5671	30.	29.8392	2026.15	1443.01	3155.98	1	-1	0.	1	256.853	234.396	514.081	0.	441.369,436.369,426.373,421.379,441.704,436.705,431.706,426.706,421.707,	
