Time	ExpDuration	FPS	Frame	Crash	RB	RU	LU	LB	OC	Dither	CustomDither	DAngle	swAngle	swNoDead	OX	OY	OZ	HX	HY	HZ	DX	DY	DZ	HA	RHA	AccumulativeHeading(Y)	Speed	RSpeed	radius	radiusR	radiusL	Dynamic	USRHIT	SCORE	STEERING	TurningRadius	TX	TY	TZ	toOBS	
1.38148	0.	57.6462	55	0	(0)1	(0)1	(0)1	(0)1	(0)1	-1.875	-1.875	0.	0.	0.	-1.875	-4.44089e-016	0.	0.	1.	0.	0.	1.	0.	-0.	0.	0.	0.	0.	-1.	-1.	-1.	1	-1	0.	1	-2.	-2.	-2.	-2.		
1.39816	0.	59.9625	56	0	(0)1	(0)1	(0)1	(0)1	(0)1	-1.875	-1.875	0.	0.	0.	-1.875	-4.44089e-016	0.	0.	1.	0.	0.	1.	0.	-0.	0.	0.	0.	0.	-1.	-1.	-1.	1	-1	0.	1	-2.	-2.	-2.	-2.		
1.45569	0.	17.3829	57	0	(0)1	(0)1	(0)1	(0)1	(0)1	-1.875	-1.875	0.	0.	0.	-1.875	-4.44089e-016	0.	0.	1.	0.	0.	1.	0.	-0.	0.	0.	0.	0.	-1.	-1.	-1.	1	-1	0.	1	-2.	-2.	-2.	-2.		
1.47211	0.	60.8905	58	0	(0)1	(0)1	(0)1	(0)1	(0)1	-1.875	-1.875	0.	0.	0.	-1.875	-4.44089e-016	0.	0.	1.	0.	0.	1.	0.	-0.	0.	0.	0.	0.	-1.	-1.	-1.	1	-1	0.	1	-2.	-2.	-2.	-2.		
1.48913	0.	58.7649	59	0	(0)1	(0)1	(0)1	(0)1	(0)1	-1.875	-1.875	0.	0.	0.	-1.875	-4.44089e-016	0.	0.	1.	0.	0.	1.	0.	-0.	0.	0.	0.	0.	-1.	-1.	-1.	1	-1	0.	1	-2.	-2.	-2.	-2.		
1.50613	0.	58.8306	60	0	(0)1	(0)1	(0)1	(0)1	(0)1	-1.875	-1.875	0.	0.	0.	-1.875	-4.44089e-016	0.	0.	1.	0.	0.	1.	0.	-0.	0.	0.	0.	0.	-1.	-1.	-1.	1	-1	0.	1	-2.	-2.	-2.	-2.		
1.52312	0.	58.8473	61	0	(0)1	(0)1	(0)1	(0)1	(0)1	-1.875	-1.875	0.	0.	0.	-1.875	-4.44089e-016	0.	0.	1.	0.	0.	1.	0.	-0.	0.	0.	0.	0.	-1.	-1.	-1.	1	-1	0.	1	-2.	-2.	-2.	-2.		
1.5391	0.	62.5695	62	0	(0)1	(0)1	(0)1	(0)1	(0)1	-1.875	-1.875	0.	0.	0.	-1.875	-4.44089e-016	0.	0.	1.	0.	0.	1.	0.	-0.	0.	0.	0.	0.	-1.	-1.	-1.	1	-1	0.	1	-2.	-2.	-2.	-2.		
1.55512	0.	62.4492	63	0	(0)1	(0)1	(0)1	(0)1	(0)1	-1.875	-1.875	0.	0.	0.	-1.875	-4.44089e-016	0.	0.	1.	0.	0.	1.	0.	-0.	0.	0.	0.	0.	-1.	-1.	-1.	1	-1	0.	1	-2.	-2.	-2.	-2.		
1.61339	0.	17.1614	64	0	(0)1	(0)1	(0)1	(0)1	(0)1	-1.875	-1.875	0.	0.	0.	-1.875	-4.44089e-016	0.	0.	1.	0.	0.	1.	0.	-0.	0.	0.	0.	0.	-1.	-1.	-1.	1	-1	0.	1	-2.	-2.	-2.	-2.		
1.63016	0.	59.6215	65	0	(0)1	(0)1	(0)1	(0)1	(0)1	-1.875	-1.875	0.	0.	0.	-1.875	-4.44089e-016	0.	0.	1.	0.	0.	1.	0.	-0.	0.	0.	0.	0.	-1.	-1.	-1.	1	-1	0.	1	-2.	-2.	-2.	-2.		
1.65581	0.	38.9802	66	0	(0)1	(0)1	(0)1	(0)1	(0)1	-1.875	-1.875	0.	0.	0.	-1.875	-4.44089e-016	0.	0.	1.	0.	0.	1.	0.	-0.	0.	0.	0.	0.	-1.	-1.	-1.	1	-1	0.	1	-2.	-2.	-2.	-2.		
