Time	FPS	Frame	Crash	RB	RU	LU	LB	OC	Dither	CustomDither	DAngle	swAngle	swNoDead	OX	OY	OZ	HX	HY	HZ	DX	DY	DZ	HA	RHA	AccumulativeHeading(Y)	Speed	RSpeed	radius	radiusR	radiusL	Dynamic	USRHIT	SCORE	
14.5733	60.8252	823	0	(0)61	(0)64	(0)64	(0)61	(0)62	16.6112	954.111	-0.887903	0.	0.	16.6112	133.159	0.	1.54962e-002	0.99988	0.	1.54962e-002	0.99988	0.	0.	0.	-0.887903	50.	51.0913	-1.	-1.	-1.	1	-1	0.	
14.5903	58.7444	824	0	(0)61	(0)64	(0)64	(0)61	(0)63	16.6147	954.115	-0.887903	0.	0.	16.6147	133.387	0.	1.54962e-002	0.99988	0.	1.54962e-002	0.99988	0.	0.	0.	-0.887903	50.	48.2895	-1.	-1.	-1.	1	-1	0.	
14.6063	62.5583	825	0	(0)61	(0)64	(0)64	(0)61	(0)63	16.6184	954.118	-0.887903	0.	0.	16.6184	133.623	0.	1.54962e-002	0.99988	0.	1.54962e-002	0.99988	0.	0.	0.	-0.887903	50.	53.2462	-1.	-1.	-1.	1	-1	0.	
14.6226	61.2165	826	0	(0)61	(0)64	(0)64	(0)62	(0)63	16.6218	954.122	-0.887903	0.	0.	16.6218	133.845	0.	1.54962e-002	0.99988	0.	1.54962e-002	0.99988	0.	0.	0.	-0.887903	50.	48.9275	-1.	-1.	-1.	1	-1	0.	
14.6397	58.5423	827	0	(0)62	(0)64	(0)64	(0)62	(0)63	16.6253	954.125	-0.887903	0.	0.	16.6253	134.072	0.	1.54962e-002	0.99988	0.	1.54962e-002	0.99988	0.	0.	0.	-0.887903	50.	47.8158	-1.	-1.	-1.	1	-1	0.	
14.6558	61.9253	828	0	(0)62	(0)65	(0)65	(0)62	(0)63	16.629	954.129	-0.887903	0.	0.	16.629	134.309	0.	1.54962e-002	0.99988	0.	1.54962e-002	0.99988	0.	0.	0.	-0.887903	50.	52.8894	-1.	-1.	-1.	1	-1	0.	
14.6721	61.3318	829	0	(0)62	(0)65	(0)65	(0)62	(0)63	16.6325	954.132	-0.887903	0.	0.	16.6325	134.534	0.	1.54962e-002	0.99988	0.	1.54962e-002	0.99988	0.	0.	0.	-0.887903	50.	49.5208	-1.	-1.	-1.	1	-1	0.	
14.6882	62.2049	830	0	(0)62	(0)65	(0)65	(0)62	(0)63	16.636	954.136	-0.887903	0.	0.	16.636	134.76	0.	1.54962e-002	0.99988	0.	1.54962e-002	0.99988	0.	0.	0.	-0.887903	50.	50.7118	-1.	-1.	-1.	1	-1	0.	
14.7051	59.3373	831	0	(0)62	(0)65	(0)65	(0)62	(0)64	16.6395	954.139	-0.887903	0.	0.	16.6395	134.983	0.	1.54962e-002	0.99988	0.	1.54962e-002	0.99988	0.	0.	0.	-0.887903	50.	47.695	-1.	-1.	-1.	1	-1	0.	
14.7227	56.8315	832	0	(0)62	(0)65	(0)65	(0)62	(0)64	16.6431	954.143	-0.887903	0.	0.	16.6431	135.217	0.	1.54962e-002	0.99988	0.	1.54962e-002	0.99988	0.	0.	0.	-0.887903	50.	47.8885	-1.	-1.	-1.	1	-1	0.	
14.7398	58.4464	833	0	(0)62	(0)65	(0)65	(0)62	(0)64	16.6469	954.147	-0.887903	0.	0.	16.6469	135.462	0.	1.54962e-002	0.99988	0.	1.54962e-002	0.99988	0.	0.	0.	-0.887903	50.	51.4208	-1.	-1.	-1.	1	-1	0.	
14.7568	58.9	834	0	(0)63	(0)65	(0)65	(0)63	(0)64	16.6506	954.151	-0.887903	0.	0.	16.6506	135.699	0.	1.54962e-002	0.99988	0.	1.54962e-002	0.99988	0.	0.	0.	-0.887903	50.	50.3881	-1.	-1.	-1.	1	-1	0.	
14.7728	62.4835	835	0	(0)63	(0)65	(0)66	(0)63	(0)64	16.6542	954.154	-0.887903	0.	0.	16.6542	135.935	0.	1.54962e-002	0.99988	0.	1.54962e-002	0.99988	0.	0.	0.	-0.887903	50.	53.042	-1.	-1.	-1.	1	-1	0.	
14.7894	59.987	836	0	(0)63	(0)66	(0)66	(0)63	(0)64	16.6577	954.158	-0.887903	0.	0.	16.6577	136.157	0.	1.54962e-002	0.99988	0.	1.54962e-002	0.99988	0.	0.	0.	-0.887903	50.	48.0023	-1.	-1.	-1.	1	-1	0.	
14.8063	59.1607	837	0	(0)63	(0)66	(0)66	(0)63	(0)64	16.6613	954.161	-0.887903	0.	0.	16.6613	136.389	0.	1.54962e-002	0.99988	0.	1.54962e-002	0.99988	0.	0.	0.	-0.887903	50.	49.3112	-1.	-1.	-1.	1	-1	0.	
14.8232	59.1653	838	0	(0)63	(0)66	(0)66	(0)63	(0)65	16.6649	954.165	-0.887903	0.	0.	16.6649	136.624	0.	1.54962e-002	0.99988	0.	1.54962e-002	0.99988	0.	0.	0.	-0.887903	50.	50.004	-1.	-1.	-1.	1	-1	0.	
14.84	59.7477	839	0	(0)63	(0)66	(0)66	(0)63	(0)65	16.6685	954.169	-0.887903	0.	0.	16.6685	136.858	0.	1.54962e-002	0.99988	0.	1.54962e-002	0.99988	0.	0.	0.	-0.887903	50.	50.4921	-1.	-1.	-1.	1	-1	0.	
14.8559	62.8102	840	0	(0)63	(0)66	(0)66	(0)63	(0)65	16.6721	954.172	-0.887903	0.	0.	16.6721	137.091	0.	1.54962e-002	0.99988	0.	1.54962e-002	0.99988	0.	0.	0.	-0.887903	50.	52.5629	-1.	-1.	-1.	1	-1	0.	
14.873	58.3553	841	0	(0)64	(0)66	(0)66	(0)64	(0)65	16.6756	954.176	-0.887903	0.	0.	16.6756	137.312	0.	1.54962e-002	0.99988	0.	1.54962e-002	0.99988	0.	0.	0.	-0.887903	50.	46.4536	-1.	-1.	-1.	1	-1	0.	
14.8901	58.6815	842	0	(0)64	(0)66	(0)66	(0)64	(0)65	16.6726	954.173	-0.742243	0.	0.	16.6726	137.548	0.	1.29542e-002	0.999916	0.	1.29542e-002	0.999916	0.	8.5	8.54752	-0.742243	50.	49.8407	-1.	-1.	-1.	1	-1	0.	
14.9062	62.0777	843	0	(0)64	(0)67	(0)67	(0)64	(0)65	16.6691	954.169	-0.597393	0.	0.	16.6691	137.782	0.	1.04263e-002	0.999946	0.	1.04263e-002	0.999946	0.	8.5	8.99193	-0.597393	50.	52.432	-1.	-1.	-1.	1	-1	0.	
14.9222	62.3534	844	0	(0)64	(0)67	(0)67	(0)64	(0)65	16.6653	954.165	-0.460468	0.	0.	16.6653	138.004	0.	8.0366e-003	0.999968	0.	8.0366e-003	0.999968	0.	8.5	8.53775	-0.460468	50.	49.7836	-1.	-1.	-1.	1	-1	0.	
14.9394	58.2917	845	0	(0)64	(0)67	(0)67	(0)64	(0)65	16.661	954.161	-0.324148	0.	0.	16.661	138.225	0.	5.65743e-003	0.999984	0.	5.65743e-003	0.999984	0.	8.5	7.9463	-0.324148	50.	46.3348	-1.	-1.	-1.	1	-1	0.	
14.9556	61.7738	846	0	(0)64	(0)67	(0)67	(0)64	(0)66	16.6557	954.156	-0.17833	0.	0.	16.6557	138.461	0.	3.11244e-003	0.999995	0.	3.11244e-003	0.999995	0.	8.5	9.00776	-0.17833	50.	52.5243	-1.	-1.	-1.	1	-1	0.	
14.9725	59.0487	847	0	(0)64	(0)67	(0)67	(0)64	(0)66	16.6502	954.15	-4.0731e-002	0.	0.	16.6502	138.684	0.	7.1089e-004	1.	0.	7.1089e-004	1.	0.	8.5	8.12503	-4.0731e-002	50.	47.377	-1.	-1.	-1.	1	-1	0.	
14.9892	59.7715	848	0	(0)64	(0)67	(0)67	(0)64	(0)66	16.6439	954.144	0.103218	0.	0.	16.6439	138.917	0.	-1.80149e-003	0.999998	0.	-1.80149e-003	0.999998	0.	8.5	8.60405	0.103218	50.	50.1702	-1.	-1.	-1.	1	-1	0.	
15.0051	63.0359	849	0	(0)65	(0)67	(0)67	(0)65	(0)66	16.6371	954.137	0.245426	0.	0.	16.6371	139.147	0.	-4.28348e-003	0.999991	0.	-4.28348e-003	0.999991	0.	8.5	8.96422	0.245426	50.	52.2704	-1.	-1.	-1.	1	-1	0.	
15.021	63.0146	850	0	(0)65	(0)68	(0)68	(0)65	(0)66	16.6301	954.13	0.38027	0.	0.	16.6301	139.365	0.	-6.63692e-003	0.999978	0.	-6.63692e-003	0.999978	0.	8.5	8.49714	0.38027	50.	49.5467	-1.	-1.	-1.	1	-1	0.	
15.0377	59.5813	851	0	(0)65	(0)68	(0)68	(0)65	(0)66	16.6226	954.123	0.515159	0.	0.	16.6226	139.584	0.	-8.99111e-003	0.99996	0.	-8.99111e-003	0.99996	0.	8.5	8.03687	0.515159	50.	46.8629	-1.	-1.	-1.	1	-1	0.	
15.0548	58.5073	852	0	(0)65	(0)68	(0)68	(0)65	(0)66	16.6141	954.114	0.657822	0.	0.	16.6141	139.815	0.	-1.14809e-002	0.999934	0.	-1.14809e-002	0.999934	0.	8.5	8.34678	0.657822	50.	48.6701	-1.	-1.	-1.	1	-1	0.	
15.0708	62.7611	853	0	(0)65	(0)68	(0)68	(0)65	(0)67	16.6048	954.105	0.803103	0.	0.	16.6048	140.05	0.	-1.40163e-002	0.999902	0.	-1.40163e-002	0.999902	0.	8.5	9.118	0.803103	50.	53.1671	-1.	-1.	-1.	1	-1	0.	
15.0878	58.6264	854	0	(0)65	(0)68	(0)68	(0)65	(0)67	16.5957	954.096	0.938537	0.	0.	16.5957	140.269	0.	-1.63798e-002	0.999866	0.	-1.63798e-002	0.999866	0.	8.5	7.94002	0.938537	50.	46.2982	-1.	-1.	-1.	1	-1	0.	
15.1046	59.4771	855	0	(0)65	(0)68	(0)68	(0)65	(0)67	16.5853	954.085	1.08352	0.	0.	16.5853	140.504	0.	-1.89099e-002	0.999821	0.	-1.89099e-002	0.999821	0.	8.5	8.62335	1.08352	50.	50.2828	-1.	-1.	-1.	1	-1	0.	
15.1207	62.267	856	0	(0)66	(0)68	(0)68	(0)66	(0)67	16.5745	954.074	1.22644	0.	0.	16.5745	140.735	0.	-2.14037e-002	0.999771	0.	-2.14037e-002	0.999771	0.	8.5	8.8987	1.22644	50.	51.8883	-1.	-1.	-1.	1	-1	0.	
15.1367	62.677	857	0	(0)66	(0)69	(0)69	(0)66	(0)67	16.5636	954.064	1.36294	0.	0.	16.5636	140.956	0.	-2.37856e-002	0.999717	0.	-2.37856e-002	0.999717	0.	8.5	8.55598	1.36294	50.	49.8898	-1.	-1.	-1.	1	-1	0.	
15.1537	58.703	858	0	(0)66	(0)69	(0)69	(0)66	(0)67	16.5523	954.052	1.49856	0.	0.	16.5523	141.175	0.	-2.61518e-002	0.999658	0.	-2.61518e-002	0.999658	0.	8.5	7.96106	1.49856	50.	46.4209	-1.	-1.	-1.	1	-1	0.	
15.1702	60.7381	859	0	(0)66	(0)69	(0)69	(0)66	(0)67	16.5396	954.04	1.64336	0.	0.	16.5396	141.409	0.	-2.86781e-002	0.999589	0.	-2.86781e-002	0.999589	0.	8.5	8.79467	1.64336	50.	51.2818	-1.	-1.	-1.	1	-1	0.	
15.187	59.2793	860	0	(0)66	(0)69	(0)69	(0)66	(0)68	16.5269	954.027	1.7833	0.	0.	16.5269	141.635	0.	-3.11195e-002	0.999516	0.	-3.11195e-002	0.999516	0.	8.5	8.29586	1.7833	50.	48.3731	-1.	-1.	-1.	1	-1	0.	
15.2038	59.6699	861	0	(0)66	(0)69	(0)69	(0)66	(0)68	16.5132	954.013	1.92669	0.	0.	16.5132	141.867	0.	-3.36208e-002	0.999435	0.	-3.36208e-002	0.999435	0.	8.5	8.556	1.92669	50.	49.8901	-1.	-1.	-1.	1	-1	0.	
15.2235	50.8442	862	0	(0)66	(0)69	(0)69	(0)66	(0)68	16.499	953.999	2.06914	0.	0.	16.499	142.098	0.	-3.61055e-002	0.999348	0.	-3.61055e-002	0.999348	0.	8.5	7.24278	2.06914	50.	42.2327	-1.	-1.	-1.	1	-1	0.	
15.2408	57.4963	863	0	(0)67	(0)69	(0)69	(0)67	(0)68	16.4816	953.982	2.23632	0.	0.	16.4816	142.368	0.	-3.90212e-002	0.999238	0.	-3.90212e-002	0.999238	0.	8.5	9.61208	2.23632	50.	56.0484	-1.	-1.	-1.	1	-1	0.	
15.2569	62.1825	864	0	(0)67	(0)70	(0)70	(0)67	(0)68	16.4656	953.966	2.38415	0.	0.	16.4656	142.607	0.	-4.15993e-002	0.999134	0.	-4.15993e-002	0.999134	0.	8.5	9.19278	2.38415	50.	53.6032	-1.	-1.	-1.	1	-1	0.	
15.2737	59.6303	865	0	(0)67	(0)70	(0)70	(0)67	(0)68	16.4502	953.95	2.52085	0.	0.	16.4502	142.828	0.	-4.39829e-002	0.999032	0.	-4.39829e-002	0.999032	0.	8.5	8.15113	2.52085	50.	47.5292	-1.	-1.	-1.	1	-1	0.	
15.2905	59.353	866	0	(0)67	(0)70	(0)70	(0)67	(0)68	16.4337	953.934	2.66339	0.	0.	16.4337	143.058	0.	-4.64682e-002	0.99892	0.	-4.64682e-002	0.99892	0.	8.5	8.46047	2.66339	50.	49.333	-1.	-1.	-1.	1	-1	0.	
15.3075	58.8368	867	0	(0)67	(0)70	(0)70	(0)67	(0)69	16.4164	953.916	2.8066	0.	0.	16.4164	143.289	0.	-4.89649e-002	0.9988	0.	-4.89649e-002	0.9988	0.	8.5	8.42608	2.8066	50.	49.1325	-1.	-1.	-1.	1	-1	0.	
15.3237	61.7755	868	0	(0)67	(0)70	(0)70	(0)67	(0)69	16.3985	953.898	2.95107	0.	0.	16.3985	143.523	0.	-5.14832e-002	0.998674	0.	-5.14832e-002	0.998674	0.	8.5	8.92454	2.95107	50.	52.039	-1.	-1.	-1.	1	-1	0.	
15.3404	60.1155	869	0	(0)67	(0)70	(0)70	(0)67	(0)69	16.3808	953.881	3.08867	0.	0.	16.3808	143.745	0.	-5.38813e-002	0.998547	0.	-5.38813e-002	0.998547	0.	8.5	8.27159	3.08867	50.	48.2316	-1.	-1.	-1.	1	-1	0.	
15.3569	60.6446	870	0	(0)68	(0)70	(0)70	(0)67	(0)69	16.3621	953.862	3.23006	0.	0.	16.3621	143.973	0.	-5.63454e-002	0.998411	0.	-5.63454e-002	0.998411	0.	8.5	8.57482	3.23006	50.	49.9998	-1.	-1.	-1.	1	-1	0.	
15.373	61.7653	871	0	(0)68	(0)71	(0)70	(0)68	(0)69	16.3431	953.843	3.37022	0.	0.	16.3431	144.199	0.	-5.87876e-002	0.998271	0.	-5.87876e-002	0.998271	0.	8.5	8.65707	3.37022	50.	50.4794	-1.	-1.	-1.	1	-1	0.	
15.3898	59.8065	872	0	(0)68	(0)71	(0)71	(0)68	(0)69	16.3177	953.818	3.64546	0.	0.	16.3177	144.419	0.	-6.35823e-002	0.997977	0.	-6.35823e-002	0.997977	0.	17.	16.4609	3.64546	50.	47.6033	-1.	-1.	-1.	1	-1	0.	
15.4065	59.6271	873	0	(0)68	(0)71	(0)71	(0)68	(0)69	16.2905	953.79	3.92971	0.	0.	16.2905	144.646	0.	-6.85326e-002	0.997649	0.	-6.85326e-002	0.997649	0.	17.	16.949	3.92971	50.	49.0151	-1.	-1.	-1.	1	-1	0.	
15.423	60.5922	874	0	(0)68	(0)71	(0)71	(0)68	(0)69	16.2557	953.756	4.35737	0.	0.	16.2557	144.87	0.	-7.59771e-002	0.99711	0.	-7.59771e-002	0.99711	0.	25.5	25.9127	4.35737	50.	49.5879	-1.	-1.	-1.	1	-1	0.	
15.4392	61.9903	875	0	(0)68	(0)71	(0)71	(0)68	(0)70	16.2199	953.72	4.77821	0.	0.	16.2199	145.091	0.	-8.32989e-002	0.996525	0.	-8.32989e-002	0.996525	0.	25.5	26.0884	4.77821	50.	49.9237	-1.	-1.	-1.	1	-1	0.	
15.4556	60.9523	876	0	(0)68	(0)71	(0)71	(0)68	(0)70	16.1774	953.677	5.32668	0.	0.	16.1774	145.304	0.	-9.28343e-002	0.995682	0.	-9.28343e-002	0.995682	0.	34.	33.4307	5.32668	50.	47.6582	-1.	-1.	-1.	1	-1	0.	
15.4732	56.721	877	0	(0)68	(0)71	(0)71	(0)68	(0)70	16.1321	953.632	5.8845	0.	0.	16.1321	145.52	0.	-0.102523	0.994731	0.	-0.102523	0.994731	0.	34.	31.6397	5.8845	50.	45.1054	-1.	-1.	-1.	1	-1	0.	
15.4901	59.0813	878	0	(0)69	(0)72	(0)71	(0)69	(0)70	16.0745	953.574	6.63378	0.	0.	16.0745	145.749	0.	-0.115523	0.993305	0.	-0.115523	0.993305	0.	42.5	44.2686	6.63378	50.	50.1887	-1.	-1.	-1.	1	-1	0.	
15.5072	58.6157	879	0	(0)69	(0)72	(0)72	(0)69	(0)70	16.0164	953.516	7.35313	0.	0.	16.0164	145.968	0.	-0.127984	0.991776	0.	-0.127984	0.991776	0.	42.5	42.165	7.35313	50.	47.8022	-1.	-1.	-1.	1	-1	0.	
15.5232	62.2842	880	0	(0)69	(0)72	(0)72	(0)69	(0)70	15.9551	953.455	8.07819	0.	0.	15.9551	146.188	0.	-0.140524	0.990077	0.	-0.140524	0.990077	0.	42.5	45.1599	8.07819	50.	51.1978	-1.	-1.	-1.	1	-1	0.	
15.5398	60.3237	881	0	(0)69	(0)72	(0)72	(0)69	(0)70	15.8949	953.395	8.76054	0.	0.	15.8949	146.394	0.	-0.152305	0.988333	0.	-0.152305	0.988333	0.	42.5	41.1622	8.76054	50.	46.6633	-1.	-1.	-1.	1	-1	0.	
15.557	58.2161	882	0	(0)69	(0)72	(0)72	(0)69	(0)71	15.8302	953.33	9.46508	0.	0.	15.8302	146.606	0.	-0.164446	0.986386	0.	-0.164446	0.986386	0.	42.5	41.0151	9.46508	50.	46.4977	-1.	-1.	-1.	1	-1	0.	
15.5731	61.9407	883	0	(0)69	(0)72	(0)72	(0)69	(0)71	15.7603	953.26	10.1951	0.	0.	15.7603	146.825	0.	-0.177001	0.984211	0.	-0.177001	0.984211	0.	42.5	45.2191	10.1951	50.	51.2652	-1.	-1.	-1.	1	-1	0.	
15.5902	58.608	884	0	(0)69	(0)72	(0)72	(0)69	(0)71	15.6922	953.192	10.8813	0.	0.	15.6922	147.03	0.	-0.188774	0.982021	0.	-0.188774	0.982021	0.	42.5	40.2133	10.8813	50.	45.5877	-1.	-1.	-1.	1	-1	0.	
15.6065	61.4123	885	0	(0)70	(0)72	(0)72	(0)69	(0)71	15.6174	953.117	11.6064	0.	0.	15.6174	147.246	0.	-0.201188	0.979553	0.	-0.201188	0.979553	0.	42.5	44.5335	11.6064	50.	50.4877	-1.	-1.	-1.	1	-1	0.	
15.6237	58.1679	886	0	(0)70	(0)73	(0)72	(0)70	(0)71	15.5436	953.044	12.2985	0.	0.	15.5436	147.451	0.	-0.213004	0.977051	0.	-0.213004	0.977051	0.	42.5	40.2547	12.2985	50.	45.635	-1.	-1.	-1.	1	-1	0.	
15.6398	61.9886	887	0	(0)70	(0)73	(0)73	(0)70	(0)71	15.4629	952.963	13.0291	0.	0.	15.4629	147.667	0.	-0.225446	0.974256	0.	-0.225446	0.974256	0.	42.5	45.2916	13.0291	50.	51.3474	-1.	-1.	-1.	1	-1	0.	
15.6559	62.1842	888	0	(0)70	(0)73	(0)73	(0)70	(0)71	15.3848	952.885	13.7147	0.	0.	15.3848	147.868	0.	-0.237088	0.971488	0.	-0.237088	0.971488	0.	42.5	42.6341	13.7147	50.	48.332	-1.	-1.	-1.	1	-1	0.	
15.6731	58.1935	889	0	(0)70	(0)73	(0)73	(0)70	(0)71	15.3045	952.805	14.3982	0.	0.	15.3045	148.068	0.	-0.248659	0.968591	0.	-0.248659	0.968591	0.	42.5	39.7725	14.3982	50.	45.0879	-1.	-1.	-1.	1	-1	0.	
15.689	62.6788	890	0	(0)70	(0)73	(0)73	(0)70	(0)72	15.216	952.716	15.1285	0.	0.	15.216	148.28	0.	-0.260984	0.965343	0.	-0.260984	0.965343	0.	42.5	45.7757	15.1285	50.	51.8962	-1.	-1.	-1.	1	-1	0.	
15.7051	62.4383	891	0	(0)70	(0)73	(0)73	(0)70	(0)72	15.1316	952.632	15.8065	0.	0.	15.1316	148.476	0.	-0.27239	0.962187	0.	-0.27239	0.962187	0.	42.5	42.337	15.8065	50.	47.9947	-1.	-1.	-1.	1	-1	0.	
15.7221	58.5958	892	0	(0)71	(0)73	(0)73	(0)70	(0)72	15.0444	952.544	16.4872	0.	0.	15.0444	148.672	0.	-0.283801	0.958883	0.	-0.283801	0.958883	0.	42.5	39.8845	16.4872	50.	45.2147	-1.	-1.	-1.	1	-1	0.	
15.7384	61.2465	893	0	(0)71	(0)74	(0)73	(0)70	(0)72	14.9489	952.449	17.2125	0.	0.	14.9489	148.879	0.	-0.295917	0.955214	0.	-0.295917	0.955214	0.	42.5	44.4226	17.2125	50.	50.3619	-1.	-1.	-1.	1	-1	0.	
15.755	60.5253	894	0	(0)71	(0)74	(0)73	(0)71	(0)72	14.8552	952.355	17.9064	0.	0.	14.8552	149.077	0.	-0.307464	0.95156	0.	-0.307464	0.95156	0.	42.5	41.9995	17.9064	50.	47.6131	-1.	-1.	-1.	1	-1	0.	
15.7717	59.7556	895	0	(0)71	(0)74	(0)73	(0)71	(0)72	14.7579	952.258	18.6086	0.	0.	14.7579	149.275	0.	-0.319102	0.94772	0.	-0.319102	0.94772	0.	42.5	41.9595	18.6086	50.	47.5682	-1.	-1.	-1.	1	-1	0.	
15.7881	61.0966	896	0	(0)71	(0)74	(0)74	(0)71	(0)72	14.6837	952.184	18.6086	0.	0.	14.6837	149.496	0.	-0.319102	0.94772	0.	-0.319102	0.94772	0.	0.	0.	18.6086	50.	51.1221	-1.	-1.	-1.	1	-1	0.	
15.8052	58.4053	897	0	(0)71	(0)74	(0)74	(0)71	(0)72	14.6112	952.111	18.6086	0.	0.	14.6112	149.711	0.	-0.319102	0.94772	0.	-0.319102	0.94772	0.	0.	0.	18.6086	50.	47.7975	-1.	-1.	-1.	1	-1	0.	
15.8222	58.7229	898	0	(0)71	(0)74	(0)74	(0)71	(0)73	14.5353	952.035	18.6086	0.	0.	14.5353	149.936	0.	-0.319102	0.94772	0.	-0.319102	0.94772	0.	0.	0.	18.6086	50.	50.2719	-1.	-1.	-1.	1	-1	0.	
15.8386	61.0983	899	0	(0)72	(0)74	(0)74	(0)71	(0)73	14.4598	951.96	18.6086	0.	0.	14.4598	150.161	0.	-0.319102	0.94772	0.	-0.319102	0.94772	0.	0.	0.	18.6086	50.	52.0225	-1.	-1.	-1.	1	-1	0.	
15.8554	59.32	900	0	(0)72	(0)74	(0)74	(0)71	(0)73	14.3873	951.887	18.6086	0.	0.	14.3873	150.376	0.	-0.319102	0.94772	0.	-0.319102	0.94772	0.	0.	0.	18.6086	50.	48.5448	-1.	-1.	-1.	1	-1	0.	
15.8715	62.2532	901	0	(0)72	(0)75	(0)74	(0)71	(0)73	14.3125	951.813	18.6086	0.	0.	14.3125	150.598	0.	-0.319102	0.94772	0.	-0.319102	0.94772	0.	0.	0.	18.6086	50.	52.4723	-1.	-1.	-1.	1	-1	0.	
15.8884	59.3655	902	0	(0)72	(0)75	(0)74	(0)72	(0)73	14.2414	951.741	18.6086	0.	0.	14.2414	150.809	0.	-0.319102	0.94772	0.	-0.319102	0.94772	0.	0.	0.	18.6086	50.	47.6807	-1.	-1.	-1.	1	-1	0.	
15.9051	59.8687	903	0	(0)72	(0)75	(0)75	(0)72	(0)73	14.1667	951.667	18.6086	0.	0.	14.1667	151.031	0.	-0.319102	0.94772	0.	-0.319102	0.94772	0.	0.	0.	18.6086	50.	50.4238	-1.	-1.	-1.	1	-1	0.	
15.9211	62.4401	904	0	(0)72	(0)75	(0)75	(0)72	(0)73	14.0927	951.593	18.6086	0.	0.	14.0927	151.251	0.	-0.319102	0.94772	0.	-0.319102	0.94772	0.	0.	0.	18.6086	50.	52.1475	-1.	-1.	-1.	1	-1	0.	
15.9378	59.7286	905	0	(0)72	(0)75	(0)75	(0)72	(0)74	14.0217	951.522	18.6086	0.	0.	14.0217	151.462	0.	-0.319102	0.94772	0.	-0.319102	0.94772	0.	0.	0.	18.6086	50.	47.8287	-1.	-1.	-1.	1	-1	0.	
15.9539	62.1773	906	0	(0)72	(0)75	(0)75	(0)72	(0)74	13.9475	951.447	18.6086	0.	0.	13.9475	151.682	0.	-0.319102	0.94772	0.	-0.319102	0.94772	0.	0.	0.	18.6086	50.	52.0499	-1.	-1.	-1.	1	-1	0.	
15.9715	56.6737	907	0	(0)73	(0)75	(0)75	(0)72	(0)74	13.8762	951.376	18.6086	0.	0.	13.8762	151.894	0.	-0.319102	0.94772	0.	-0.319102	0.94772	0.	0.	0.	18.6086	50.	45.5743	-1.	-1.	-1.	1	-1	0.	
15.9877	61.8452	908	0	(0)73	(0)76	(0)75	(0)72	(0)74	13.798	951.298	18.6086	0.	0.	13.798	152.126	0.	-0.319102	0.94772	0.	-0.319102	0.94772	0.	0.	0.	18.6086	50.	54.5625	-1.	-1.	-1.	1	-1	0.	
16.0039	61.9168	909	0	(0)73	(0)76	(0)75	(0)73	(0)74	13.7263	951.226	18.6086	0.	0.	13.7263	152.339	0.	-0.319102	0.94772	0.	-0.319102	0.94772	0.	0.	0.	18.6086	50.	50.0579	-1.	-1.	-1.	1	-1	0.	
16.0209	58.6233	910	0	(0)73	(0)76	(0)76	(0)73	(0)74	13.6548	951.155	18.6086	0.	0.	13.6548	152.552	0.	-0.319102	0.94772	0.	-0.319102	0.94772	0.	0.	0.	18.6086	50.	47.3404	-1.	-1.	-1.	1	-1	0.	
16.038	58.4509	911	0	(0)73	(0)76	(0)76	(0)73	(0)74	13.5792	951.079	18.6086	0.	0.	13.5792	152.776	0.	-0.319102	0.94772	0.	-0.319102	0.94772	0.	0.	0.	18.6086	50.	49.853	-1.	-1.	-1.	1	-1	0.	
16.0551	58.4251	912	0	(0)73	(0)76	(0)76	(0)73	(0)75	13.5033	951.003	18.6086	0.	0.	13.5033	153.001	0.	-0.319102	0.94772	0.	-0.319102	0.94772	0.	0.	0.	18.6086	50.	49.9779	-1.	-1.	-1.	1	-1	0.	
16.0722	58.5393	913	0	(0)73	(0)76	(0)76	(0)73	(0)75	13.4275	950.927	18.6086	0.	0.	13.4275	153.227	0.	-0.319102	0.94772	0.	-0.319102	0.94772	0.	0.	0.	18.6086	50.	50.0977	-1.	-1.	-1.	1	-1	0.	
16.0891	59.2965	914	0	(0)74	(0)76	(0)76	(0)73	(0)75	13.3518	950.852	18.6086	0.	0.	13.3518	153.451	0.	-0.319102	0.94772	0.	-0.319102	0.94772	0.	0.	0.	18.6086	50.	50.6468	-1.	-1.	-1.	1	-1	0.	
16.1061	58.9356	915	0	(0)74	(0)77	(0)76	(0)73	(0)75	13.277	950.777	18.6086	0.	0.	13.277	153.673	0.	-0.319102	0.94772	0.	-0.319102	0.94772	0.	0.	0.	18.6086	50.	49.6956	-1.	-1.	-1.	1	-1	0.	
16.1224	61.3586	916	0	(0)74	(0)77	(0)76	(0)74	(0)75	13.2018	950.702	18.6086	0.	0.	13.2018	153.897	0.	-0.319102	0.94772	0.	-0.319102	0.94772	0.	0.	0.	18.6086	50.	52.0557	-1.	-1.	-1.	1	-1	0.	
16.1389	60.3254	917	0	(0)74	(0)77	(0)77	(0)74	(0)75	13.1296	950.63	18.6086	0.	0.	13.1296	154.111	0.	-0.319102	0.94772	0.	-0.319102	0.94772	0.	0.	0.	18.6086	50.	49.158	-1.	-1.	-1.	1	-1	0.	
16.1561	58.4099	918	0	(0)74	(0)77	(0)77	(0)74	(0)75	13.0561	950.556	18.6086	0.	0.	13.0561	154.329	0.	-0.319102	0.94772	0.	-0.319102	0.94772	0.	0.	0.	18.6086	50.	48.4124	-1.	-1.	-1.	1	-1	0.	
